CID X LOC_NUM X VENDOR
UFIT0C2 X 2 X 271
VOT01CY X 0 X 4
ZE0I0V0 X 0 X 84
IZMDXXS X 1 X 188
GR7V8CS X 0 X 289
CEVWW4S X 0 X 288
4XQJEA6 X 1 X 288
P8E7TAZ X 3 X 113
FSZTP3E X 0 X 105
B1U9ZX2 X 3 X 105
NNPNISL X 1 X 113
3VOXTV5 X 4 X 33
P0RY7TO X 1 X 92
M2GM6HC X 1 X 113
AY8UIEO X 3 X 134
M2GM6HC X 1 X 104
NOVSNPV X 2 X 134
4WT3BKK X 1 X 113
JAUNP9K X 2 X 419
84QJKVV X 1 X 79
QB564GC X 3 X 419
XW90EAP X 3 X 13
UDVTU41 X 2 X 4
LOOS96T X 1 X 113
INS49W0 X 2 X 79
41QIYEJ X 0 X 86
XDU8NNR X 3 X 113
31B2KOD X 2 X 113
0GW8QX0 X 3 X 110
U9SVTRA X 4 X 259
WGZ4TBN X 2 X 104
41QIYEJ X 0 X 386
56NMES6 X 1 X 157
I2L18BL X 0 X 79
IQL1RVC X 2 X 386
P2KGBAQ X 1 X 92
CDNO2ES X 1 X 299
UQEW4PO X 2 X 13
PWL8UVT X 3 X 113
TL7Z2DM X 3 X 203
N878GS0 X 1 X 225
NTEHKM4 X 0 X 216
6J60XIY X 4 X 79
NK0FJ3R X 2 X 295
U7U874K X 3 X 176
XFESUDA X 2 X 113
V5QHM73 X 1 X 113
LSZDZJP X 1 X 84
2JJAO46 X 2 X 33
9BW9MCP X 1 X 105
I36L9KE X 3 X 106
271BEP7 X 2 X 79
7CYLQUM X 2 X 67
03FKIZR X 1 X 386
9UTO95K X 0 X 86
X7XEMEL X 0 X 84
9MZ9G3R X 1 X 201
NCAW0DD X 2 X 310
DCUPX4B X 5 X 145
NK0FJ3R X 2 X 295
6YGBG1F X 2 X 157
V3Q79KZ X 0 X 113
JAFK84Q X 1 X 110
Z1ZV7CM X 2 X 191
IZMDXXS X 1 X 401
SRNHE5D X 0 X 149
036OYRE X 0 X 145
JG71WT3 X 0 X 386
1S0B1H3 X 1 X 298
M3ZAXX8 X 2 X 113
QPY0L49 X 3 X 157
BNMHP2G X 0 X 79
U49HQ2L X 3 X 113
HJEX50F X 0 X 55
73J34HG X 3 X 192
ZJUYON7 X 0 X 84
VSQM72V X 1 X 398
40WFYZX X 3 X 159
AXRRFT9 X 2 X 79
3D4EA43 X 1 X 216
YQBI3XC X 1 X 157
9UWP9RI X 3 X 113
FE3F5TG X 2 X 113
L1LYPLK X 1 X 391
XL85EYW X 2 X 79
Z9HE0WS X 2 X 113
ICN6274 X 4 X 79
6KUJWRT X 0 X 105
GKETPE3 X 1 X 189
YWUO19K X 3 X 237
PZE85R8 X 1 X 207
JJBKVJ2 X 0 X 79
I3EAKGI X 4 X 84
7285075 X 2 X 33
93DLHIU X 1 X 201
J6GPA0O X 1 X 83
O4P6IC8 X 1 X 189
6XBL9OD X 1 X 459
I7G50KX X 1 X 271
UGLF11F X 1 X 105
P6ZQHWF X 1 X 105
YJ1HCT9 X 1 X 86
HVLBP29 X 0 X 459
EHOBHX0 X 1 X 459
V44A6VH X 2 X 106
E4NWJGE X 4 X 154
1P2UW7J X 3 X 188
V0CUY6N X 2 X 79
KIPIYXG X 1 X 386
UGR0KZS X 0 X 189
OEPKGUR X 1 X 113
CSGUKZ8 X 4 X 298
SZBE8EG X 1 X 86
HBSANXL X 0 X 149
LO8BFWJ X 0 X 84
FFEBJ7D X 2 X 110
QQEWRHI X 1 X 105
1FFU6DG X 1 X 386
V9XTOHT X 2 X 90
D1AH556 X 1 X 84
KNLW6IX X 1 X 225
O83NGJ2 X 1 X 575
6NHTID6 X 0 X 149
X1TCKNQ X 1 X 207
84RF3BN X 1 X 79
E1WZEX9 X 3 X 113
O9MO7BE X 1 X 84
ES05CVU X 1 X 33
0Z6FECG X 2 X 115
D6IVGMP X 0 X 299
VDAP9UN X 2 X 86
WDA8SRT X 1 X 113
0J6JL7F X 0 X 398
9VVKW5N X 0 X 86
9RTD5O3 X 0 X 86
1Z2P3S8 X 7 X 115
VPN0B8I X 2 X 105
W3BQI1C X 0 X 386
DNU1TTG X 1 X 76
F1IHFP0 X 0 X 90
7FI8P5U X 1 X 79
HX76ORD X 2 X 295
A0IXED8 X 1 X 105
RN6HPP7 X 1 X 84
XRCITUV X 1 X 193
GGSWMGJ X 1 X 105
KH8PFGX X 1 X 105
QMJLT1X X 1 X 55
Q9PHFWM X 0 X 575
8LELH4F X 1 X 106
JLPZTSN X 0 X 225
ANAUZO1 X 2 X 159
OU5ZKPO X 0 X 459
Q5RE4Q0 X 1 X 79
AUJ0I1F X 1 X 33
ND1FAS8 X 1 X 148
5M7LGP9 X 0 X 28
2O67JW9 X 1 X 300
GNH82QY X 1 X 386
CXGSYWM X 1 X 86
WDMBKSS X 2 X 149
RX4RCEM X 1 X 79
VZIK43C X 1 X 575
QI0C700 X 0 X 79
NYK5KDG X 2 X 79
W6Z2K9V X 0 X 459
0BITNUZ X 2 X 105
IVFBBCM X 1 X 86
WBQ9V8L X 1 X 237
YMDTRFL X 1 X 105
448MSN0 X 1 X 288
LE91B2Q X 1 X 386
O8HI5TI X 1 X 86
Y5DC6K1 X 2 X 192
A3E00MO X 1 X 86
ST57ART X 1 X 310
3BC5LDK X 1 X 310
H4UMGG4 X 2 X 191
TW0KYHT X 2 X 67
4Z2M3MW X 0 X 192
T5V0NYA X 1 X 86
VEGWXS8 X 2 X 159
HT05IQD X 1 X 575
EV4L9D7 X 0 X 113
LAQ989J X 4 X 86
GJNACKJ X 0 X 86
OO9OUKM X 2 X 20
KQSMIMT X 0 X 4
3BB1GBK X 2 X 67
A8FKLDD X 1 X 237
9WH9SNR X 0 X 237
2N04MIR X 3 X 4
5B93PB4 X 1 X 55
OO9OUKM X 2 X 295
P2KGBAQ X 2 X 92
5ADWBLV X 1 X 84
2Y6WWWN X 1 X 459
24F7GRW X 2 X 225
LY5P51V X 4 X 191
6EYUODS X 1 X 573
P4HOEHG X 1 X 79
V4RNN36 X 3 X 134
F2IOQF7 X 2 X 575
TVH1JZL X 0 X 84
GV6PMWW X 1 X 79
52135GW X 0 X 79
A245DA2 X 1 X 573
5BZK31W X 0 X 459
6J60XIY X 3 X 84
M1Z6RLM X 1 X 105
L1A2902 X 0 X 105
42C98DL X 1 X 105
A1U6KFN X 4 X 188
TTDA5GA X 1 X 105
8QUM1TG X 1 X 299
5PD0O6C X 0 X 459
Y4LHWHY X 1 X 84
Z6463O9 X 1 X 84
1HDJHXM X 0 X 237
XBWMO3S X 0 X 188
4TNRO0F X 0 X 105
FR86QOU X 1 X 575
UCTZ8Z0 X 1 X 191
CYAMRTQ X 0 X 148
J9XJPG4 X 7 X 82
0A0K6JL X 1 X 84
6ETHYC1 X 1 X 84
P4U1UOC X 1 X 105
2Y6WWWN X 1 X 386
YQSIXM7 X 1 X 90
20IEYE9 X 1 X 189
CIDIVV7 X 0 X 44
QCYII2N X 1 X 55
NWQY5GH X 1 X 154
DGEEXVO X 2 X 82
5626IG9 X 2 X 386
N6H7NT3 X 1 X 299
9A8J4DL X 0 X 386
D9GADP0 X 2 X 201
6L3TPLJ X 1 X 145
IEW5W5J X 2 X 90
5V01GOQ X 1 X 67
U0CQCS8 X 1 X 237
R9X1EX5 X 0 X 105
TBVM8ND X 2 X 55
11EHTC2 X 1 X 148
J0NOO8X X 2 X 33
KJO7ED0 X 1 X 105
7M90ED1 X 1 X 225
Y4LHWHY X 1 X 84
Z8YUIYS X 1 X 289
6Y859W3 X 0 X 86
CQIFCER X 1 X 157
EE7035F X 0 X 573
0B3QNQ5 X 2 X 459
0ZZQUZ7 X 2 X 575
XE9UR5I X 1 X 105
0SDBMR3 X 1 X 154
DKRCEZP X 2 X 106
ZBCYMIG X 2 X 79
JE2ML9J X 0 X 300
FHEGJYO X 0 X 84
LH12F3R X 1 X 92
Z12GMLD X 1 X 84
GAQ8XLE X 0 X 79
20OYE8T X 1 X 188
RO5IMV3 X 2 X 299
DUJF7L7 X 1 X 105
9Y5T1AL X 2 X 86
FYTKIIM X 1 X 79
XTA4RMO X 1 X 459
ZR3Z3IZ X 1 X 84
DWR00JO X 1 X 86
JKRST6Y X 0 X 299
IEPSI1R X 1 X 79
Y6UW9YG X 0 X 148
WLA2B5I X 2 X 459
4BFSU0J X 2 X 4
GMTTWYF X 0 X 157
X2E9140 X 2 X 459
F6CUNAZ X 1 X 299
EJT3MWI X 1 X 67
6U9HJ1O X 0 X 159
V2UAP0B X 0 X 459
NFGOSJ4 X 1 X 459
WGITGHZ X 0 X 105
XI57UCF X 1 X 105
AHIZO95 X 2 X 154
R1JA48O X 0 X 90
FBKYXMK X 2 X 459
KSCKNNL X 0 X 105
4L3MDLO X 1 X 459
V1SP0OW X 0 X 84
S0GVUM4 X 0 X 105
NSNEWWJ X 2 X 575
NI3GCV8 X 0 X 90
QGPDXN5 X 3 X 28
M49ND0V X 0 X 55
OLPQD6M X 1 X 23
7PY18O4 X 0 X 86
CZ2OMIL X 3 X 33
VOXE466 X 0 X 575
YE1AGKH X 1 X 84
2JJAO46 X 3 X 55
62H4QFH X 2 X 573
G2U5YE0 X 0 X 459
XB8COL3 X 0 X 459
RDYKZ9S X 0 X 23
QCT5KVY X 2 X 55
0C32CU5 X 3 X 106
EC2KZW1 X 2 X 79
MGXIZUT X 1 X 225
NXN1LAZ X 0 X 459
XFE0QCE X 0 X 189
K9CQ4XN X 0 X 79
XPC33CM X 1 X 299
DDKVBEB X 2 X 189
YCIK719 X 1 X 92
T8F58QQ X 1 X 84
T0HSDIV X 0 X 459
ZSLPTQM X 2 X 106
RBDDYQK X 1 X 79
S8X0SSG X 1 X 386
LH7XDNX X 0 X 459
QD1AKT9 X 0 X 419
X8BK4DW X 2 X 106
0H5HJ4U X 2 X 28
YEN89K3 X 1 X 299
9BNH1YY X 0 X 79
0A0K6JL X 1 X 84
MRF3NLR X 0 X 459
52NYHJB X 3 X 84
7RQJZWH X 0 X 44
XUSCMF3 X 0 X 84
EZPTAAF X 1 X 92
TV8TTJ6 X 1 X 145
HP27F1Z X 1 X 573
XVG8GC8 X 1 X 79
7DC800E X 1 X 86
JCMB6IR X 1 X 79
FOXOXV7 X 2 X 84
VZIK43C X 1 X 299
V801G58 X 0 X 191
BO2771X X 0 X 104
9BNH1YY X 0 X 92
MCL982A X 1 X 105
HF950CV X 1 X 289
BUIAFFT X 5 X 92
AWH0HUD X 1 X 84
BRP0U1C X 1 X 67
6XPQX7Q X 0 X 145
QT8C4ZR X 1 X 105
K6X9VYP X 0 X 86
Y34ZJKB X 3 X 288
5HWPF6G X 1 X 459
6SFJRGZ X 1 X 193
Q12G734 X 1 X 105
2L20YWT X 1 X 105
W0ZJA4J X 0 X 44
64VKUBB X 0 X 55
QT3DM48 X 1 X 386
VFGDIKP X 0 X 225
EW60PG0 X 0 X 573
LAIJCFO X 0 X 81
TFKFBRY X 1 X 197
CKXT3BU X 1 X 55
NHJOQCR X 0 X 176
6E73S3I X 1 X 157
TVX8TPV X 4 X 459
DDKK52Q X 0 X 84
9UOUYG2 X 0 X 189
MI0LLWY X 1 X 44
75Q55K5 X 2 X 79
IIQGYQ5 X 0 X 105
3R4VGD5 X 0 X 105
9GQTT8Q X 1 X 43
735VDYO X 2 X 84
DXMHFBQ X 1 X 79
Q4JD2EC X 1 X 573
W23HPVD X 1 X 134
X79JNN3 X 0 X 459
1WV9HA0 X 3 X 104
ZGL2GN1 X 1 X 195
V0CUY6N X 1 X 79
55WSCYC X 1 X 299
2YXLN4W X 1 X 105
SYEN9EM X 2 X 289
K4O6XGP X 0 X 386
2K18YK3 X 4 X 191
NBP1R7W X 1 X 79
PQQZSL8 X 1 X 105
EOAK2CZ X 0 X 398
LKRPW32 X 1 X 289
1UDI805 X 2 X 575
IL9MJSW X 5 X 4
QEV4XD1 X 1 X 154
QW8XKYH X 1 X 189
ORG2S1Z X 1 X 105
LYZL7BX X 1 X 105
K236KXJ X 1 X 86
0G3EYMW X 0 X 299
QA0WWT8 X 2 X 110
6Z9WAR1 X 1 X 86
WA94YEE X 2 X 84
C73D8X1 X 0 X 192
R3UI3JC X 1 X 86
JPFVWUM X 0 X 105
UKMHUIV X 1 X 419
J0KENW4 X 3 X 201
KHJ5CFI X 3 X 105
NGXUX69 X 2 X 459
A0RXT2W X 0 X 299
YI9SQ2M X 2 X 113
4ZXMJQ5 X 0 X 299
DWZ87C1 X 1 X 105
CDPFG90 X 2 X 459
YZ1ZY49 X 1 X 105
ECRZS37 X 1 X 79
HHYG1EW X 1 X 104
77KCRC1 X 1 X 237
VHLT7X9 X 0 X 299
HJJRAKF X 0 X 105
DMGEKVP X 2 X 145
0HFD65E X 1 X 159
631EMF1 X 3 X 105
TUQVDJ0 X 1 X 86
H4KR0MY X 1 X 90
GEIB4Y1 X 0 X 105
I3DZXPP X 0 X 86
M9K2XB5 X 3 X 289
11ZIT7S X 1 X 573
PN8C3D1 X 1 X 79
KQ1G7JJ X 1 X 4
YJ1HCT9 X 1 X 84
JZ9QC6V X 0 X 84
RDZFQG3 X 1 X 104
LFAVO3G X 1 X 105
OYNML4D X 0 X 207
RDZFQG3 X 0 X 105
LFAVO3G X 1 X 105
YU90KWF X 2 X 237
6NJBSA4 X 1 X 237
TANRIAA X 2 X 105
YU90KWF X 2 X 237
CSGUKZ8 X 4 X 401
GOMPYXQ X 1 X 106
MJ8M76R X 2 X 157
6G767FI X 0 X 113
BZ6XCS4 X 3 X 149
JNVC68C X 4 X 299
1DJQS51 X 2 X 259
BQG3CJO X 2 X 197
NQFGH2W X 1 X 188
M3U75IF X 0 X 386
PCN86VI X 1 X 79
ZMD2BCF X 4 X 237
5S4FJ91 X 2 X 289
6L4WQMI X 0 X 237
FHDIRYD X 1 X 110
RN69HZL X 1 X 197
5X7NXC6 X 0 X 573
P6ZQHWF X 1 X 148
Z1X0BAS X 0 X 84
2H2JSMR X 1 X 573
TGFYDPP X 1 X 79
XFMGA39 X 1 X 84
04VYBRM X 0 X 86
U7Z6XDB X 1 X 386
6YT13BS X 1 X 55
XFE0QCE X 0 X 189
42Q1VHZ X 0 X 299
5S5U2MJ X 1 X 84
2F5RX1I X 1 X 105
86XBB9Z X 0 X 81
MWZ52D1 X 1 X 23
UOQ9EW5 X 0 X 573
S0MFGGS X 1 X 386
S5R2JVC X 0 X 104
LXL4T3C X 3 X 159
C72RTZ4 X 1 X 86
XLO8JO7 X 1 X 189
EYMCEWA X 1 X 90
286R7U5 X 0 X 459
KFUMC4I X 1 X 79
MKCPX4E X 0 X 44
89X1M24 X 2 X 86
PI77GY0 X 0 X 459
3RT19U1 X 1 X 67
SBCM3TY X 2 X 176
C3XXOJP X 0 X 197
EDZDSH7 X 1 X 192
O73CN9S X 1 X 199
HOCYQCQ X 1 X 191
A268NYN X 0 X 189
YPPHYFM X 3 X 189
2N04MIR X 2 X 4
9WY5QH2 X 3 X 76
AS3DKUJ X 3 X 76
H7OF7NH X 1 X 225
VDEJEMP X 2 X 82
FYMPMDQ X 1 X 303
AF1MO3Q X 0 X 575
BFBQJPW X 2 X 216
XABB70S X 1 X 303
06SG2EQ X 1 X 295
FFQH7VH X 0 X 295
FFQH7VH X 0 X 216
VP87DN5 X 3 X 76
KKWLM9T X 0 X 216
M758NNC X 0 X 310
UT4SNWB X 1 X 86
TL7Z2DM X 3 X 76
4835XS9 X 1 X 300
UATXPDZ X 1 X 192
AF28632 X 1 X 225
0QXHZYJ X 2 X 191
20SFFKT X 3 X 189
ZRYDZZL X 0 X 386
TNMMBU0 X 0 X 225
1I5CCLF X 3 X 20
UATXPDZ X 1 X 192
M62Q4IN X 0 X 86
XIO2J2P X 2 X 13
ZZG19GH X 1 X 386
WPFHQEJ X 2 X 20
IZNQ8HQ X 1 X 20
8E4AQQD X 0 X 575
LNYJ1D5 X 0 X 310
N20NE9Z X 1 X 310
ELHY4SH X 2 X 391
M5NQT0V X 2 X 76
9S4K01J X 1 X 189
X6QBJMD X 2 X 86
QYJIGXW X 0 X 86
9FZ05D3 X 0 X 4
WW5TAB2 X 3 X 20
KJ2HYLU X 3 X 303
YVLYD88 X 0 X 4
BEZCP9F X 2 X 303
L1LYPLK X 1 X 216
95PTNGY X 1 X 303
GJSSFFV X 8 X 303
FWNWSYH X 4 X 216
89OCSC5 X 1 X 86
LPC67NO X 2 X 310
6CVNFJ2 X 2 X 4
7K3FXER X 2 X 4
KZHIUNS X 1 X 82
FZOWXBH X 0 X 20
HLC3XQH X 2 X 176
U7LOKA4 X 1 X 105
BOT5WY6 X 1 X 295
X6FWXXL X 2 X 113
Y888RQY X 3 X 191
5PPBKMW X 1 X 76
MC0CJBX X 2 X 104
L3GHAAY X 1 X 134
BQW4V2G X 0 X 23
BGUE8BG X 0 X 86
AJGK1VA X 0 X 86
NFGJH6D X 2 X 310
VZIK43C X 1 X 105
M8CF2DW X 2 X 43
KBNFGKB X 2 X 20
8E4AQQD X 0 X 386
AECD3LL X 4 X 76
Y4R0WT5 X 3 X 4
FWNWSYH X 4 X 82
7PB158Y X 1 X 310
CDXXAYD X 1 X 76
D1TRIJ1 X 4 X 191
CNT25CX X 2 X 145
CKCO471 X 1 X 398
8XX2DD0 X 1 X 113
TGY2ULP X 3 X 33
AR86WZV X 1 X 288
CYDS6WV X 0 X 149
OSBVXP0 X 2 X 298
UDVTU41 X 2 X 43
Z38XJRL X 2 X 113
WOHR7AI X 1 X 105
HMD5GIT X 0 X 105
S0CDNET X 0 X 113
N04OQHC X 2 X 4
BRTO1KT X 2 X 43
CCMC49A X 1 X 250
7YNUBKV X 3 X 191
7MPO1Z9 X 0 X 13
JZPTAB4 X 0 X 300
RG4M6D0 X 2 X 201
M8EF7OU X 0 X 113
7NXTXTZ X 2 X 157
VQPA43P X 1 X 44
2S1SDBO X 2 X 298
0ZVG0ML X 0 X 189
4I1UD0H X 0 X 79
93XIPB7 X 1 X 113
V1HLX1B X 2 X 113
TIBP5BJ X 0 X 188
KQNF3VT X 2 X 113
O4LFR1G X 2 X 157
N0VF64A X 2 X 4
2XRAI2C X 1 X 113
IQIGBWH X 0 X 79
9M69PUS X 1 X 113
4A335TE X 0 X 4
8WUBENU X 1 X 398
7CA121D X 2 X 113
X2DX17F X 1 X 82
WLA2B5I X 3 X 299
TP2C3YL X 1 X 79
P8E7TAZ X 3 X 113
M2GM6HC X 1 X 79
NOVSNPV X 2 X 33
IZMDXXS X 1 X 113
S3M1QGN X 2 X 110
BVWCSHU X 2 X 23
F1J4XYK X 2 X 113
2W1QP0M X 0 X 79
Y0MYAYD X 2 X 104
QDJSAU0 X 1 X 20
LJJJ80A X 1 X 159
XRAXPVA X 2 X 90
ZCQ0PVJ X 1 X 105
OKJJRHA X 2 X 110
F8G6NOV X 4 X 4
O83NGJ2 X 1 X 189
WDMBKSS X 1 X 149
XW90EAP X 3 X 13
648MJKD X 5 X 398
9BKV79P X 1 X 299
QNI664G X 0 X 105
EXMPGMF X 3 X 298
U7U874K X 3 X 76
2X906L0 X 1 X 191
VE588ND X 1 X 113
G86POEA X 2 X 113
TP2C3YL X 1 X 79
XFESUDA X 2 X 113
K16YG5X X 1 X 386
8RXMYBK X 0 X 79
4QD89PP X 1 X 104
QX2H73R X 1 X 43
AIM9QM2 X 2 X 33
C0Q8F5Z X 2 X 207
271BEP7 X 2 X 79
J91CEPV X 2 X 191
F32BRKA X 1 X 113
Z9HE0WS X 2 X 113
JOMK5PE X 2 X 33
XLHR62K X 2 X 113
F8G6NOV X 4 X 4
J8096J3 X 1 X 216
1PQ0SRF X 2 X 79
75IUNB7 X 1 X 299
1BF95A5 X 3 X 92
YFZBP7O X 0 X 191
FQ6BD1J X 1 X 154
RLOTER7 X 3 X 79
NK0FJ3R X 2 X 295
UDVTU41 X 2 X 159
ADW3K56 X 0 X 148
98REM6J X 1 X 23
7X9T3IT X 1 X 113
W1C0A7C X 2 X 271
DZ95QP5 X 1 X 113
5IVGKI5 X 3 X 79
K22POF9 X 3 X 149
VJWW40Y X 3 X 113
JAHMJ82 X 1 X 113
VJWW40Y X 3 X 113
ZJUYON7 X 0 X 398
ZJUYON7 X 0 X 86
4Q7OSJA X 2 X 176
NIUD5CP X 1 X 105
XSVRSLD X 1 X 33
R5GKAXL X 2 X 33
VNOY64A X 0 X 86
R7PPAVP X 1 X 201
S4M1SFC X 1 X 113
C69BIEH X 0 X 105
TGI25KJ X 1 X 79
40J25PH X 1 X 419
FIC3GGQ X 2 X 79
62STQPD X 1 X 79
9ZSVRBP X 1 X 84
DWNEE7H X 2 X 113
6DKFZSO X 1 X 113
8LELH4F X 1 X 113
TIW9S1J X 1 X 159
W69PK1X X 1 X 33
13I5RTC X 0 X 398
C2Q96U9 X 1 X 79
7DG0AQ2 X 3 X 92
2HDDNMP X 0 X 237
J208F0S X 1 X 75
52IV38S X 0 X 86
5RC2CRA X 2 X 180
XOEKCZW X 1 X 79
P8E7TAZ X 3 X 79
DMSDGEG X 2 X 398
30RYPPY X 2 X 259
HNQMB02 X 2 X 259
LKMAUBW X 2 X 149
E7KNVKQ X 2 X 386
5RC2CRA X 3 X 84
BXIO9BM X 1 X 84
HOI74TV X 2 X 197
3B8NQXJ X 2 X 79
HHO5FII X 4 X 28
IWOFQNP X 3 X 199
DXHU96T X 2 X 105
3M8H3F4 X 0 X 398
G06WRA3 X 0 X 113
5MEHH21 X 2 X 191
ZSLPTQM X 2 X 201
3YLIYA4 X 0 X 113
HCITBU4 X 0 X 386
H2R00AP X 1 X 398
L9LK1MN X 2 X 191
SWQHU1P X 1 X 110
VB5ICU9 X 2 X 86
7M3U5FS X 2 X 79
F9OG75F X 2 X 79
HEYTT47 X 1 X 105
2LS6BMO X 1 X 207
TZI101Y X 1 X 84
DJ4R4O2 X 0 X 105
WV2UCXU X 0 X 386
J1RDTU4 X 3 X 537
HIIEPIP X 0 X 386
8YT1SGL X 1 X 79
Q49CWN5 X 2 X 79
CSGUKZ8 X 4 X 310
CVRJ04H X 0 X 189
DJ4R4O2 X 0 X 386
07FE2FT X 0 X 225
TUQVDJ0 X 1 X 575
VHLT7X9 X 1 X 105
3GGOYDJ X 1 X 105
ZYOOK78 X 1 X 575
U0M7PVF X 0 X 201
Q7OHKQI X 0 X 299
I6OVSSE X 0 X 86
GBPTLIB X 2 X 310
6COHHP0 X 1 X 575
D8RW3LU X 1 X 86
AM4VCQD X 1 X 79
X65DCB1 X 1 X 459
R7SOZZ3 X 2 X 113
W6Z2K9V X 0 X 459
QMJLT1X X 1 X 55
D8RW3LU X 1 X 86
K2OMWU0 X 1 X 90
2449TBA X 3 X 79
FHEGJYO X 1 X 575
KTA2QSI X 1 X 86
OO1ZXCO X 0 X 145
W6Z2K9V X 0 X 86
DJGS22I X 1 X 299
PI77GY0 X 0 X 459
DQVF6BI X 1 X 386
YWUO19K X 3 X 237
2KTZSHK X 1 X 86
8OJKCQR X 1 X 113
0IBXAM0 X 2 X 298
ANBHYBJ X 2 X 134
ZNGKYPQ X 1 X 386
A7ZKLSO X 1 X 310
A6FVG3U X 0 X 575
X51SHJT X 0 X 459
AX04IAL X 0 X 299
4YP9UQV X 1 X 159
KHHS58L X 1 X 84
9XQMO87 X 1 X 250
HKQTYKM X 0 X 79
PWBSEES X 0 X 386
BJZ7W7T X 2 X 86
SM09OXZ X 0 X 191
LXL4T3C X 3 X 191
ADQSNZ8 X 0 X 86
FXTHGDP X 2 X 86
QHMMLBX X 0 X 191
2449TBA X 2 X 79
TT587FM X 0 X 113
YNA2ZIB X 0 X 106
FV5LJU0 X 1 X 84
KURYG6H X 1 X 86
KZXQQ6H X 0 X 84
95UDQCV X 1 X 20
KBNFGKB X 2 X 159
L9G24M2 X 2 X 106
5XAD2FK X 0 X 106
KBNFGKB X 2 X 159
2KTS30R X 1 X 84
MO4VTH7 X 2 X 459
X0GVJN9 X 0 X 106
20E1IQT X 3 X 86
RGVMNOG X 0 X 86
20YPM01 X 0 X 105
F5L62F9 X 1 X 86
31DLFXY X 1 X 86
1OOXTBO X 4 X 271
FBMYILI X 3 X 203
KOJFVUY X 1 X 113
6GX1Q7H X 1 X 288
CPXZW28 X 0 X 86
O48VBPM X 1 X 79
0ECDDSB X 2 X 105
HS411WK X 1 X 86
543004H X 2 X 55
BO4W9TK X 0 X 386
BYEWRGZ X 0 X 86
5VRJWDK X 0 X 86
14OZ82B X 1 X 105
9BIDNAV X 1 X 105
LACWD6D X 0 X 86
D3KGB5V X 1 X 216
5ADWBLV X 1 X 84
XARUNI7 X 0 X 154
1P5RQ9H X 6 X 115
092N1TK X 0 X 105
VIU4ONO X 1 X 271
8NOAH3D X 1 X 86
WWJLJYZ X 1 X 79
FRHQ6TC X 1 X 44
OZWLN15 X 1 X 84
NFGOSJ4 X 1 X 84
6MUKQBD X 1 X 106
DR67WTW X 0 X 386
286R7U5 X 0 X 459
25083H8 X 1 X 92
8BCFQAD X 2 X 299
5R9VZ83 X 1 X 105
Q9YJZ1Q X 3 X 110
IZASIKM X 1 X 86
JJJWO2P X 1 X 289
EE6DB8A X 0 X 191
9JNRMDQ X 2 X 105
7QORZLX X 0 X 195
AMJGRVT X 0 X 79
6RZ3HR8 X 1 X 299
OOAVCYG X 1 X 105
2EBAIOX X 3 X 79
HWA4O4T X 1 X 176
5G069MB X 1 X 33
QCAJAEN X 0 X 573
MH6EXIB X 1 X 459
ZWJTX1L X 3 X 110
KM9ETEV X 1 X 84
PBNVCX2 X 2 X 154
O6JHPPY X 1 X 20
NW3VJQR X 1 X 573
JHHXBZP X 1 X 386
WAF66QI X 1 X 225
HHHNDWX X 2 X 79
68YG5MF X 0 X 105
VE5RU0T X 1 X 459
9TJKKJY X 1 X 84
ACDEZK2 X 0 X 105
26IGVON X 4 X 401
TFKFBRY X 1 X 419
ECOOCGX X 1 X 105
6BOXNGZ X 1 X 157
PAADMBW X 1 X 84
O0ZIPK2 X 0 X 43
OMDG0XA X 1 X 79
HJU9S1F X 0 X 237
FV5LJU0 X 1 X 386
3A7W742 X 0 X 386
YF3L5ZO X 0 X 84
5R9VZ83 X 1 X 86
BBN894T X 2 X 113
CIAZM3V X 1 X 237
HKR3YIQ X 3 X 79
R2W7R41 X 0 X 216
UGBWSU9 X 2 X 199
UVNVPJ5 X 1 X 105
3ZWAJ3N X 1 X 189
38338WJ X 1 X 79
IRQW0HT X 1 X 20
1ZUUZ2P X 1 X 197
QLQW5J8 X 1 X 84
GDKJ9W0 X 0 X 154
90VW46W X 0 X 299
SJ4D41V X 0 X 105
78FVP07 X 3 X 237
2ERUPY1 X 1 X 105
WY7R7SU X 0 X 459
QJJN98W X 1 X 189
CHCBV4J X 1 X 84
1WQV4JF X 2 X 33
450KED3 X 1 X 289
7JW5KLI X 1 X 113
QJ8QU7P X 1 X 84
YEWZTZV X 1 X 295
FGGA6FH X 7 X 43
7WHHS16 X 1 X 105
II0G2DO X 0 X 105
GJ4LZ47 X 1 X 189
L55E2XY X 0 X 86
X1W301R X 0 X 86
JVM7MLD X 0 X 44
RUNH50M X 1 X 105
NFX2XPS X 2 X 110
TG2DSLE X 2 X 105
N76I0M4 X 2 X 79
GQD4SXD X 1 X 81
FTT6YEF X 0 X 299
4UW49MZ X 2 X 79
IU4LAPS X 0 X 79
8R7VHU5 X 1 X 188
QXI8DGE X 1 X 104
XNX4U6L X 1 X 84
U7UNA5H X 2 X 84
Y9A6ALW X 1 X 33
T6F3BJN X 1 X 154
BO3LZNR X 4 X 573
DBEL7EC X 1 X 79
IHSBOZ4 X 0 X 105
P4U1UOC X 1 X 90
SMB4DEV X 2 X 105
RKI0QWK X 0 X 299
A1GNCHL X 1 X 250
D3TQCRQ X 1 X 299
X4IK98K X 1 X 191
KGWASWI X 1 X 105
KE0CKME X 1 X 195
