custs_ids,custs_status,custs_verified,date_features_cted,date_features_uted
11SHKY3,1,1,54000728.0,55894337.0
8I81R79,1,1,54002163.0,55894342.0
PF4V6PO,1,1,54002312.0,55894343.0
TSOZI66,1,1,54002395.0,55894343.0
AI059AZ,1,1,54003177.0,55894345.0
5PD0O6C,1,1,54003656.0,55894346.0
TU7NRFB,1,1,54003795.0,55894346.0
J2D4WGW,1,1,54003867.0,55894346.0
6U3L1FP,1,1,54004076.0,55894347.0
P4N6E6F,1,1,54004113.0,55894347.0
SQY1BHP,1,1,54004276.0,55894348.0
EKF13E1,1,1,54004347.0,55894349.0
3HTUSYD,1,1,54004763.0,55894350.0
ZL04NP4,1,1,54005381.0,55894352.0
Y3TLS5C,1,1,54006043.0,55894354.0
WOXGB0R,1,1,54006165.0,55894355.0
ELZ3RS9,1,1,54006340.0,55894356.0
UDVNAPV,1,1,54006439.0,55894357.0
JOYBMSC,1,1,54006532.0,55894357.0
FLC6GSQ,1,1,54007424.0,55894360.0
WGITGHZ,1,1,54007642.0,55894361.0
T1VL4D3,1,1,54007770.0,55894362.0
HPLX3RZ,1,1,54007876.0,55894362.0
X51SHJT,1,1,54008306.0,55894364.0
4WQDJYP,1,1,54008381.0,55894364.0
JX70DD7,1,1,54008509.0,55894366.0
SM4TFLW,1,1,54008906.0,55894368.0
S8ZKN0F,1,1,54009200.0,55894369.0
9Z8R4PH,1,1,54009537.0,55894369.0
LD9F31W,1,1,54009600.0,55894370.0
UILHWDC,1,1,54009629.0,55894372.0
8JSS495,1,1,54009811.0,55894373.0
7TVXQSB,1,1,54010001.0,55894374.0
VQ1MJ9R,1,1,54010305.0,55894374.0
259KLQF,1,1,54013015.0,55894377.0
ANLCL4K,1,1,54013310.0,55894378.0
D55QAEV,1,1,54013662.0,55894379.0
2QSBEIR,1,1,54014075.0,55894380.0
O3H6UXK,1,1,54020075.0,55894386.0
JBQJP2Z,1,1,54021277.0,55894386.0
S8VFWPD,1,1,54023468.0,55894388.0
SJXLDCA,1,1,54024574.0,55894389.0
MZKJZDH,1,1,54026204.0,55894390.0
L1P33SK,1,1,54026655.0,55894391.0
F41OQAD,1,1,54028812.0,55894391.0
OUU5L98,1,1,54050034.0,55894393.0
ZGC1JDW,1,1,54051529.0,55894393.0
MCM1FBX,1,0,54053432.0,55894393.0
IHDPIP0,1,1,54055229.0,55894394.0
L6IWWYF,1,1,54055627.0,55894394.0
DZ95QP5,1,0,54055698.0,55894394.0
DBEL7EC,1,1,54055771.0,55894395.0
NXJI9FQ,1,1,54062836.0,55894397.0
HDW7QPY,1,1,54064282.0,55894398.0
OSURXXX,1,1,54066293.0,55894399.0
6TKBUKE,1,1,54066555.0,55894400.0
CB3YPBH,1,1,54066697.0,55894400.0
3PD49V9,1,1,54067051.0,55894401.0
XSUORNE,1,1,54067082.0,55894401.0
7LG29CG,1,1,54067429.0,55894403.0
98BI9JS,1,1,54067837.0,63773212.0
E24O8OV,1,1,54068086.0,64023100.0
H7UKCSC,1,1,54068544.0,55894405.0
A6FVG3U,1,1,54068722.0,55894405.0
RU7D2ZY,1,1,54069035.0,55894406.0
OK8FKW0,1,1,54069441.0,55894407.0
7VBNE8G,1,1,54071540.0,55894410.0
H6LGV4J,1,1,54072402.0,55894411.0
9Y5OHDS,1,1,54073119.0,55894411.0
VDQNCPP,1,1,54074140.0,55894412.0
SUIDZ88,1,1,54074302.0,55894413.0
0EFEXJT,1,1,54074518.0,55894414.0
0DD7X9K,1,1,54074672.0,55894414.0
6YNTYR9,1,1,54076271.0,55894416.0
8B5P2WD,1,1,54078620.0,55894418.0
FIOSEV3,1,1,54080277.0,55894419.0
JJPR072,1,1,54082720.0,55894421.0
QFC3X87,1,1,54082830.0,55894421.0
2ED1OJ4,1,1,54083898.0,55894422.0
8RNHHQD,1,1,54085244.0,55894424.0
D1BGGNS,1,1,54085848.0,55894425.0
KZ9303O,1,1,54086499.0,55894426.0
Q8LGEOG,1,1,54086520.0,55894427.0
4S0U4IY,1,1,54086561.0,65672570.0
2MHJTX5,1,1,54087900.0,55894429.0
DG4WN6Q,1,1,54088279.0,55894429.0
2HN0FM2,1,1,54088299.0,55894429.0
ERHDNJI,1,1,54088311.0,55894430.0
H26AB17,1,1,54088312.0,55894430.0
HSKN6AT,1,1,54088679.0,55894431.0
PI77GY0,1,1,54089434.0,55894433.0
VLELS52,1,1,54089981.0,55894434.0
BCUPWKE,1,1,54090519.0,55894435.0
8E2FVHT,1,1,54090663.0,55894436.0
TPIJD7P,1,1,54091747.0,55894437.0
QIFCA7O,1,1,54092114.0,55894439.0
4L2KYFD,1,1,54092367.0,55894440.0
FI5XMLR,1,1,54092587.0,55894441.0
K814AKD,1,1,54093100.0,55894443.0
N3NP9WC,1,1,54093197.0,55894444.0
E85V0JM,1,1,54093760.0,55894445.0
TOMJ1KN,1,1,54094147.0,55894446.0
RXKKXQ7,1,1,54094252.0,55894447.0
FC2QF9I,1,1,54094257.0,65771844.0
JDUXIH6,1,1,54094260.0,55894447.0
LGWIW5L,1,1,54094338.0,55894448.0
WEZG58N,1,1,54094846.0,55894449.0
PWMH4MJ,1,1,54097562.0,55894456.0
3YSI3TI,1,1,54098200.0,55894457.0
3TE7Y11,1,1,54099432.0,55894459.0
VDM6NSQ,1,1,54099485.0,55894460.0
2WYRU74,1,1,54100002.0,55894460.0
0F049DE,1,1,54100031.0,55894461.0
GJ1ZWJO,1,1,54101646.0,55894463.0
IVN9CEJ,1,0,54103415.0,55894466.0
IZ9HMU8,1,1,54104598.0,55894468.0
CQ9CLZP,1,1,54105493.0,55894470.0
3DI4O2Z,1,1,54105877.0,55894470.0
AH7B26W,1,1,54108224.0,55894472.0
PQOKRGG,1,1,54112803.0,55894474.0
92N4IV2,1,1,54139294.0,55894477.0
37MZ3GQ,1,1,54140508.0,55894478.0
A5MOC2L,1,1,54154722.0,55894484.0
7LD8L0V,1,1,54157882.0,55894489.0
8SBILGL,1,1,54157912.0,55894489.0
ZNX2HPY,1,1,54158052.0,55894491.0
U8SJB9N,1,1,54158131.0,55894491.0
W6Z2K9V,1,1,54160466.0,55894495.0
5BZK31W,1,1,54160775.0,55894496.0
KK5ABHL,1,1,54160920.0,55894496.0
NLKK7E0,1,1,54161510.0,55894497.0
R8YTGOZ,1,1,54161588.0,55894497.0
R9GLODY,1,1,54161660.0,55894497.0
NKULIUP,1,1,54161855.0,55894498.0
DAD39E1,1,1,54162188.0,55894499.0
DYDWI11,1,1,54162542.0,55894500.0
T3IAQ8M,1,1,54162590.0,55894501.0
K42MZX6,1,1,54162961.0,55894502.0
8XRCJJ0,1,1,54164379.0,55894504.0
0J6JL7F,1,0,54164558.0,55894504.0
YDDOMI4,1,1,54165069.0,55894505.0
M1BK3I3,1,1,54165585.0,55894507.0
MXGGEB8,1,1,54165644.0,55894507.0
3DNH0H5,1,1,54165895.0,55894508.0
IZJ4LJT,1,1,54166171.0,55894509.0
OXWS24O,1,1,54166798.0,55894511.0
6JJYKGQ,1,1,54167205.0,57211826.0
R86FLOH,1,1,54167607.0,55894512.0
NY6E47B,1,1,54167666.0,55894513.0
IDJW9A5,1,1,54167960.0,55894514.0
LXXS3XT,1,1,54167978.0,55894514.0
3M8H3F4,1,1,54168169.0,55894512.0
CZ84U6H,1,1,54168534.0,55894517.0
8SCTMWD,1,1,54168722.0,55894518.0
SLA02KT,1,1,54168955.0,65156956.0
T63GALM,1,1,54170110.0,64007244.0
F2G91KP,1,1,54170691.0,55894521.0
OO1ZXCO,1,1,54170859.0,55894522.0
LXXOIGB,1,1,54170991.0,55894523.0
15B92Q7,1,1,54170992.0,63951740.0
JRN0J4Z,1,1,54171461.0,55894524.0
OEI7UUC,1,1,54171523.0,55894525.0
FI4TUJL,1,1,54171896.0,55894526.0
7U7G9ZL,1,1,54171956.0,55894526.0
FNMROM5,1,1,54172447.0,55894529.0
U1PK8KS,1,1,54172936.0,55894530.0
T0JF3HT,1,1,54173191.0,55894531.0
XARUNI7,1,1,54173957.0,55894532.0
3R4VGD5,1,1,54174398.0,55894532.0
FLXGNSN,1,1,54175374.0,55894535.0
LL09TV9,1,1,54175409.0,55894535.0
GB9TB2Z,1,1,54175741.0,55894534.0
ALX4ONH,1,1,54175756.0,55894536.0
GGUG0W9,1,1,54175955.0,55894538.0
FGN5YVB,1,1,54176001.0,55894539.0
M758NNC,1,1,54177032.0,55894544.0
CG26FI4,1,1,54177589.0,55894544.0
UU3G1PP,1,1,54177894.0,58253464.0
SFAV638,1,1,54178444.0,55894547.0
S88CKDE,1,1,54178528.0,55894547.0
00B5OH1,1,1,54178627.0,55894547.0
9UTO95K,1,1,54178693.0,55894548.0
V3Q79KZ,1,1,54178878.0,55894548.0
SRNHE5D,1,1,54179031.0,55894549.0
036OYRE,1,1,54179277.0,55894549.0
HARYSL3,1,1,54179517.0,55894550.0
E6LV9P3,1,1,54179655.0,55894550.0
NHPFO7A,1,1,54179885.0,55894551.0
Y4CCXE8,1,1,54180795.0,55894554.0
YQ0XY21,1,1,54180802.0,55894555.0
UGR0KZS,1,1,54180916.0,55894555.0
OU5ZKPO,1,1,54181010.0,55894556.0
KQC05EU,1,1,54181036.0,55894557.0
9RTD5O3,1,1,54181128.0,55894558.0
F1IHFP0,1,1,54181629.0,55894561.0
JLPZTSN,1,1,54182320.0,55894563.0
WGPCL2D,1,1,54182529.0,55894564.0
BY62XMT,1,1,54182860.0,65236999.0
KQ4SPZ9,1,1,54183331.0,55894566.0
GJNACKJ,1,1,54183851.0,55894567.0
IPTJ8XE,1,1,54183854.0,55894568.0
X97L9QX,1,1,54184173.0,55894568.0
EE7035F,1,1,54184624.0,55894570.0
WGZB0LS,1,1,54184692.0,55894571.0
SSJULTJ,1,1,54185240.0,55894572.0
V2UAP0B,1,1,54185733.0,55894572.0
KTAJSGG,1,1,54186093.0,55894573.0
7PY18O4,1,1,54186124.0,55894574.0
RDYKZ9S,1,1,54186679.0,55894575.0
QD1AKT9,1,1,54187071.0,55894576.0
XUSCMF3,1,1,54187337.0,67284242.0
DFNK0TI,1,1,54187784.0,55894577.0
W0ZJA4J,1,1,54189550.0,55894579.0
NHJOQCR,1,1,54190640.0,55894581.0
K4O6XGP,1,1,54191570.0,55894583.0
EOAK2CZ,1,1,54192103.0,61794418.0
8W3XE32,1,1,54192504.0,55894585.0
9NBV6X6,1,1,54193407.0,55894586.0
I3DZXPP,1,1,54194281.0,55894587.0
ZPFADM6,1,1,54195060.0,55894588.0
4V88GAD,1,1,54196254.0,55894589.0
6L4WQMI,1,1,54197644.0,55894590.0
A4WHPRO,1,1,54199297.0,55894590.0
HGT54PO,1,1,54202256.0,55894593.0
MKCPX4E,1,1,54214209.0,55894593.0
E1DMYZQ,1,1,54225182.0,55894594.0
A268NYN,1,1,54225411.0,55894595.0
XZVIQWX,1,1,54231432.0,55894596.0
O6JHPPY,1,1,54236755.0,55894598.0
NQP7HXY,1,1,54236790.0,55894599.0
YVLYD88,1,1,54237279.0,55894599.0
R9VUTTU,1,1,54240481.0,55894602.0
SMP9DRG,1,1,54240632.0,55894603.0
DI17BDH,1,1,54241878.0,55894604.0
AGCWYZ0,1,1,54242270.0,55894604.0
2HDDNMP,1,1,54242382.0,55894604.0
CBEFDA4,1,1,54242867.0,55894605.0
BLM09FO,1,1,54243442.0,55894606.0
HIIEPIP,1,1,54245184.0,55894608.0
DJ4R4O2,1,1,54247290.0,55894609.0
CVRJ04H,1,1,54249454.0,55894610.0
4BLQV4B,1,0,54249628.0,55894611.0
QJONIZ1,1,1,54255114.0,55894613.0
J5ILKG0,1,1,54256114.0,55894614.0
P4PLBHW,1,1,54258279.0,55894616.0
COARIDX,1,1,54258762.0,55894617.0
AMJGRVT,1,1,54259142.0,55894617.0
MF6EGZ0,1,1,54260931.0,55894620.0
IU4LAPS,1,1,54261274.0,55894620.0
IXD24MI,1,1,54261303.0,55894621.0
RU7POIQ,1,1,54261413.0,55894621.0
BCNOR7E,1,1,54261681.0,55894622.0
6565RGW,1,1,54261842.0,55894622.0
GTYEVC9,1,1,54261875.0,55894622.0
QDB07Q1,1,1,54262087.0,55894623.0
97G5052,1,1,54262184.0,55894623.0
14J3ZFA,1,1,54262246.0,55894624.0
JBJ4TWV,1,1,54262293.0,55894624.0
D5L09B7,1,1,54262599.0,55894624.0
4MK0VNB,1,1,54262852.0,55894625.0
JQFQM5Q,1,1,54263162.0,55894625.0
GTP5HYI,1,1,54263358.0,55894626.0
2M5HWF1,1,1,54263490.0,55894626.0
DYTN1TF,1,1,54264086.0,55894627.0
M4A2O1F,1,1,54264093.0,67631285.0
D4SQ4BA,1,1,54264211.0,55894628.0
MJ0MY4G,1,1,54264309.0,55894629.0
KL74RG7,1,1,54264638.0,55894629.0
MO7YV6C,1,1,54264816.0,55894629.0
QDL5PLQ,1,1,54264882.0,55894630.0
9WRYIYI,1,1,54265143.0,55894630.0
XWZJL41,1,1,54265434.0,55894631.0
D5BDTK3,1,1,54265713.0,55894632.0
NRFSJW9,1,1,54266109.0,55894633.0
CZHJFFS,1,1,54266717.0,55894635.0
KIJ5WY7,1,1,54266803.0,55894636.0
7DCNQAW,1,1,54266837.0,55894637.0
6X2I369,1,1,54267557.0,55894638.0
7BJONPI,1,1,54268387.0,55894639.0
I2WQCXW,1,1,54268695.0,55894641.0
RMLKHY4,1,1,54269290.0,55894642.0
PGZOJWB,1,1,54269380.0,55894642.0
TJ78ZHW,1,1,54270097.0,55894645.0
XTNG5DT,1,1,54270639.0,55894646.0
HHLJK4Q,1,1,54271768.0,55894648.0
NQR2JMO,1,1,54274345.0,55894650.0
Y80OL6L,1,1,54274666.0,55894650.0
MK6XM4G,1,1,54274895.0,55894651.0
ZOKHZZ4,1,1,54278746.0,55894653.0
1M4M3SP,1,1,54283845.0,55894657.0
V2M6O6Z,1,1,54284642.0,55894657.0
O8WSILI,1,1,54313052.0,55894658.0
OVQZN63,1,1,54315277.0,55894659.0
1SMFPTZ,1,1,54317383.0,55894659.0
Q32DUA4,1,1,54317895.0,55894660.0
9Q33231,1,1,54318105.0,55894661.0
7MO3QFE,1,1,54321032.0,55894662.0
9F2WUWQ,1,1,54321033.0,55894662.0
ZBB3OOR,1,1,54321750.0,55894663.0
UEHWI52,1,1,54321778.0,55894663.0
W00GYJJ,1,1,54322152.0,55894664.0
H932WYU,1,1,54323115.0,55894664.0
ZTT2KTE,1,1,54324145.0,67313296.0
5MLKMRZ,1,1,54324236.0,55894665.0
7OJE6PD,1,1,54325086.0,55894666.0
F21E6M1,1,1,54325513.0,67749074.0
PTYOJHC,1,1,54325671.0,55894667.0
SBK6VBU,1,1,54325993.0,55894669.0
DADFNA2,1,1,54326281.0,55894670.0
A6KWQ5O,1,1,54327092.0,61609219.0
6FQZ9XI,1,1,54327193.0,55894671.0
W6QPJDW,1,1,54327743.0,55894672.0
FJX1TDA,1,1,54329596.0,55894674.0
LC8B62A,1,1,54329723.0,55894674.0
GDF5PWR,1,1,54329991.0,55894677.0
I96M37O,1,1,54330161.0,55894678.0
3B8A3SM,1,1,54330708.0,55894680.0
8XCJ4AA,1,1,54330820.0,55894680.0
2QAI4OH,1,1,54330925.0,55894681.0
WZ3T3YS,1,1,54331143.0,55894681.0
ZQ8APQK,1,0,54331828.0,55894682.0
TQLT8JX,1,1,54333020.0,55894683.0
YE8IFNH,1,0,54333577.0,55894683.0
240I1VQ,1,1,54333635.0,55894684.0
3H1BUPW,1,1,54335146.0,55894685.0
SHEBOCQ,1,1,54336823.0,55894686.0
JUHBUUQ,1,1,54337078.0,55894687.0
P62OXFZ,1,1,54338289.0,55894688.0
V3ZY7V1,1,1,54340708.0,55894690.0
CPDJIZQ,1,1,54340741.0,55894690.0
C5OUYTE,1,1,54341984.0,55894692.0
EW5L6U0,1,1,54342508.0,55894692.0
I6UJOFP,1,1,54344586.0,55894694.0
KPOZ9K9,1,1,54344862.0,55894694.0
AFR201J,1,1,54345215.0,55894695.0
26ONCRI,1,1,54346732.0,55894696.0
IXHADGY,1,1,54346783.0,55894697.0
0I2YCHB,1,1,54346871.0,55894697.0
UZ8KMQY,1,1,54346961.0,55894698.0
WC0668H,1,1,54347029.0,55894698.0
TO142MK,1,1,54347604.0,55894701.0
7H32RPP,1,1,54347998.0,55894702.0
TCNQJO1,1,1,54348177.0,55894702.0
FDAHB3V,1,1,54348266.0,55894703.0
2057P09,1,1,54348802.0,55894704.0
LWAKMXY,1,1,54349233.0,55894706.0
T3OBU7D,1,1,54349242.0,55894707.0
30NW3EX,1,1,54349920.0,55894708.0
9TBEXT9,1,1,54350722.0,55894709.0
RMWXRBE,1,1,54351200.0,55894709.0
6KDJC03,1,1,54351934.0,55894711.0
ATWCPHW,1,1,54352296.0,55894712.0
NAUBSMK,1,1,54352473.0,55894713.0
OUAQI0K,1,1,54353063.0,55894714.0
2FPW28Y,1,1,54353208.0,55894715.0
B5RXJWY,1,0,54353231.0,55894715.0
GKKOFNA,1,1,54353401.0,55894716.0
OZA2H0H,1,1,54353426.0,55894717.0
RRADMAM,1,1,54353461.0,55894717.0
4GLNWPD,1,1,54353592.0,55894718.0
C3E49ZV,1,1,54353906.0,55894720.0
X262XL0,1,1,54354583.0,55894721.0
WNRR1NO,1,1,54355502.0,55894722.0
3ZL19DD,1,1,54355645.0,55894723.0
40C8VTT,1,1,54355846.0,55894723.0
W9ADDR0,1,1,54355880.0,55894724.0
GXRSVOC,1,1,54356854.0,55894727.0
3FB7SO8,1,1,54357319.0,55894728.0
3W7NXWF,1,1,54357835.0,55894730.0
NTEFDI8,1,1,54359717.0,55894733.0
J3EAF1I,1,1,54361132.0,55894735.0
QGWNY89,1,1,54361358.0,55894736.0
U8W26ZO,1,1,54362592.0,55894737.0
1FGKALQ,1,1,54365657.0,55894739.0
KFVFY1E,1,1,54369784.0,55894741.0
UPZ67BI,1,1,54380988.0,55894743.0
KRDDJHW,1,1,54398274.0,55894744.0
HJGVCSQ,1,1,54398843.0,55894744.0
NK527CL,1,1,54400862.0,55894745.0
R4V2WZT,1,1,54402828.0,55894746.0
R5U5K0J,1,1,54403844.0,55894746.0
TY5Y9KC,1,1,54403849.0,55894747.0
YRK9ADI,1,0,54405181.0,55894748.0
W99I9VR,1,1,54405230.0,55894748.0
4YUS1G9,1,1,54406756.0,55894749.0
A05ZEIY,1,1,54407155.0,67325649.0
P6U7M37,1,1,54408518.0,55894750.0
SH36YF8,1,1,54410517.0,55894752.0
JGKNQMZ,1,1,54410789.0,55894752.0
UTY1L1W,1,1,54411262.0,55894753.0
MF6RUV3,1,1,54411623.0,55894753.0
ATGI8FZ,1,1,54411803.0,55894754.0
QJ039QU,1,1,54411892.0,55894754.0
LWHDS6X,1,1,54412778.0,55894755.0
AUVQUVM,1,1,54412835.0,55894755.0
T2K6VSN,1,1,54412867.0,55894756.0
2E2O7K0,1,1,54413094.0,55894756.0
ZIAQ6O5,1,1,54413591.0,55894757.0
EI69D69,1,1,54414863.0,55894758.0
27CQG1H,1,1,54416569.0,55894758.0
AX4LAF7,1,1,54418477.0,55894759.0
54O24RT,1,1,54420832.0,55894762.0
ENOA078,1,1,54423518.0,55894763.0
B8J73EG,1,1,54425505.0,55894764.0
TGQ6MEZ,1,1,54427733.0,55894765.0
FLRXURE,1,1,54427909.0,55894765.0
G73QZPB,1,1,54428394.0,55894766.0
MJ8P71T,1,1,54429574.0,55894766.0
SW2O06Z,1,1,54430100.0,55894767.0
7ISB82S,1,1,54430386.0,55894767.0
GKXZSHG,1,1,54430699.0,55894768.0
RJ1FTNY,1,1,54432211.0,55894769.0
26079CH,1,1,54432744.0,55894770.0
OFLCQO2,1,1,54433327.0,55894770.0
VT7SIVB,1,1,54434782.0,55894772.0
Y9B50CH,1,1,54436181.0,55894774.0
F17DK2W,1,1,54436682.0,55894775.0
FXEDXR7,1,1,54437053.0,55894776.0
CWIWB7M,1,1,54437438.0,55894776.0
E5EGXB6,1,1,54437701.0,55894777.0
UWA0JCF,1,1,54438447.0,55894778.0
1MN5IHV,1,1,54438576.0,55894778.0
P7A5ZEH,1,1,54438617.0,55894779.0
89BZ6HJ,1,1,54438792.0,55894779.0
0GZGDVI,1,1,54438929.0,55894780.0
ACRZU89,1,1,54439010.0,55894780.0
F4S32I3,1,1,54439393.0,55894781.0
OZQDV5D,1,1,54439481.0,55894783.0
PREC1T2,1,1,54439967.0,55894783.0
IIWRTUD,1,1,54440275.0,55894785.0
GAUGIMD,1,1,54440856.0,55894785.0
JPM4UX3,1,1,54441146.0,55894785.0
5EZ8KBB,1,1,54441316.0,55894786.0
CLC03RG,1,1,54441409.0,55894786.0
ZUV6JD1,1,1,54441462.0,55894786.0
E1J1JXO,1,1,54441736.0,55894787.0
TNCFO0Z,1,1,54442504.0,55894787.0
7JXPB0T,1,1,54442982.0,55894788.0
KSTQJOP,1,1,54443019.0,55894788.0
UN3JIZS,1,1,54443920.0,55894790.0
BIUUVRV,1,1,54443997.0,55894790.0
XUC9N01,1,1,54444415.0,55894791.0
FH8G741,1,1,54444535.0,55894791.0
L9TFTND,1,1,54444689.0,55894791.0
B4C9YU9,1,1,54444996.0,55894792.0
DRZIEII,1,1,54445124.0,55894792.0
MEPCA8E,1,1,54445212.0,55894792.0
QS0P2CB,1,1,54445366.0,55894793.0
7YNESK8,1,1,54446823.0,55894795.0
64Q5L8A,1,1,54446983.0,55894796.0
6O4F6NG,1,1,54448709.0,55894797.0
SCKXGBS,1,1,54448841.0,55894798.0
CJL8DZ0,1,1,54451964.0,55894800.0
ARINDFI,1,1,54452667.0,55894801.0
W0AF4AR,1,1,54452748.0,55894801.0
412QQWQ,1,1,54453949.0,55894802.0
QFK37OQ,1,1,54458216.0,55894803.0
FWUUGEV,1,1,54460024.0,55894804.0
88VQCRS,1,1,54460814.0,55894804.0
V565PX9,1,1,54486158.0,55894805.0
AR7QMBE,1,1,54487396.0,55894806.0
ET4K3X6,1,1,54489955.0,55894807.0
WPURCQ3,1,1,54490534.0,55894808.0
XKW5AAX,1,1,54490657.0,55894808.0
1ALLK7O,1,1,54490984.0,55894809.0
TW8Q2EF,1,1,54491445.0,55894809.0
PH2PII6,1,1,54493732.0,55894810.0
3FGI5X4,1,1,54495796.0,55894812.0
3FBY47J,1,1,54497973.0,55894815.0
BF1ZGSF,1,1,54500131.0,55894818.0
W7T15PJ,1,1,54501073.0,55894819.0
09K01P3,1,1,54501491.0,55894820.0
EEF6FIK,1,1,54501646.0,55894820.0
NBQIH0R,1,1,54503101.0,55894822.0
LQX9NL7,1,1,54503785.0,56774621.0
HPL188G,1,1,54504065.0,55894823.0
K5K7THS,1,1,54504577.0,55894824.0
Z71QSR8,1,1,54504581.0,55894824.0
E108YM0,1,1,54505545.0,55894824.0
RRKKPYD,1,1,54506201.0,55894826.0
RCR0U7W,1,1,54506309.0,55894826.0
DBJHRHT,1,1,54506741.0,55894827.0
YJGHBQJ,1,1,54507920.0,55894829.0
G4TPG7C,1,1,54508016.0,55894830.0
W06W9TO,1,1,54511831.0,55894831.0
1FPV21D,1,1,54514625.0,55894833.0
BXED7NE,1,1,54515196.0,55894834.0
FIAU686,1,1,54518977.0,55894837.0
I4F3HIO,1,1,54521339.0,55894839.0
2ZMK2AU,1,1,54521473.0,55894840.0
714MY3X,1,1,54525947.0,55894847.0
0TOA463,1,1,54527101.0,55894850.0
4JODSB4,1,1,54527102.0,55894850.0
22DU4I5,1,1,54528057.0,55894852.0
0IZX8X4,1,1,54528295.0,55894853.0
HVOLO4G,1,1,54529597.0,55894856.0
8YEAE5Z,1,1,54530451.0,55894858.0
MEU5DB0,1,1,54530622.0,55894858.0
OCQKGW5,1,1,54530864.0,55894859.0
Q6GQXK8,1,1,54531521.0,55894859.0
8B4SPZU,1,1,54531644.0,55894860.0
SE65NRC,1,1,54531651.0,55894860.0
I7I4OKF,1,1,54531706.0,55894860.0
JR66EQ1,1,0,54532303.0,55894862.0
GDDOZCH,1,1,54532311.0,66947226.0
JLILP0E,1,1,54534410.0,55894864.0
FQFQBMP,1,1,54534696.0,55894864.0
23MEY23,1,1,54537130.0,60236225.0
4H0JPC5,1,1,54537426.0,55894867.0
NRJ37AJ,1,1,54537971.0,55894868.0
FDIWEX4,1,1,54539548.0,55894869.0
9H88Z9X,1,1,54541587.0,55894869.0
KIWFL3F,1,1,54541828.0,55894871.0
DOEVHJY,1,1,54542139.0,55894871.0
ZAMZBW5,1,1,54542565.0,55894872.0
0M4CQ9Y,1,1,54571515.0,55894873.0
ZIL6TM0,1,1,54575903.0,55894874.0
Y8Z4XTD,1,1,54577557.0,55894875.0
DP98LH1,1,1,54578501.0,55894876.0
A5PQL43,1,1,54579309.0,55894877.0
0B071OX,1,1,54582044.0,55894877.0
TLASUCG,1,1,54584883.0,55894878.0
31QLFNR,1,1,54586170.0,55894880.0
4VM7OGM,1,1,54586433.0,55894880.0
N26DY3L,1,1,54586443.0,55894881.0
R2AS7ZF,1,1,54586845.0,55894881.0
F2M0T4P,1,1,54589672.0,55894883.0
FQR9O2E,1,1,54590740.0,55894885.0
CCJZOMT,1,1,54591841.0,55894887.0
QHU3IVE,1,1,54592369.0,55894887.0
QME8OFK,1,1,54592518.0,55894888.0
72FGGO2,1,1,54592849.0,55894889.0
UIWXC3M,1,1,54593388.0,55894889.0
M1CYK8A,1,1,54595150.0,55894892.0
QS1AV8R,1,1,54596867.0,55894894.0
6YHG8KF,1,1,54598924.0,55894895.0
DY352UE,1,1,54601188.0,55894897.0
9H3VV5F,1,1,54601493.0,55894898.0
5OUYND0,1,1,54603020.0,55894899.0
RN2DE5B,1,1,54605749.0,55894901.0
A3HDSCC,1,1,54606006.0,55894902.0
U65MXIS,1,1,54606365.0,55894903.0
OE52B4D,1,1,54606514.0,55894903.0
XL7Q3YU,1,1,54606525.0,55894905.0
ZGAH9HT,1,1,54606541.0,55894906.0
FNHICVP,1,1,54606593.0,55894907.0
QACGVHI,1,1,54606668.0,55894907.0
KAH8TZN,1,1,54606786.0,55894908.0
1TASTK2,1,1,54607394.0,55894909.0
4S1QBQK,1,1,54608073.0,55894910.0
DEAIV6B,1,1,54608176.0,61180323.0
X8CEY0Y,1,1,54609525.0,55894913.0
NT3O1H7,1,1,54609566.0,55894913.0
XN68SJQ,1,1,54609850.0,55894914.0
DQLHZSS,1,1,54610916.0,55894915.0
U2PJE5W,1,1,54611111.0,55894916.0
E7WCVKD,1,1,54611852.0,55894918.0
GBCNHOT,1,1,54611899.0,55894919.0
DLDFUSS,1,1,54611905.0,55894919.0
4S9YDUP,1,1,54611971.0,55894920.0
J93NJ75,1,1,54612022.0,55894921.0
RLHB3QI,1,1,54612048.0,55894922.0
ZLQHBF3,1,1,54613243.0,55894924.0
9QF297H,1,1,54614210.0,55886821.0
0OBE83A,1,1,54614291.0,55886824.0
3VBBX6Q,1,1,54614916.0,55886828.0
UO23CLY,1,1,54615074.0,55886829.0
B1FKYDW,1,1,54616577.0,55886844.0
4Y0K8NQ,1,1,54616731.0,55886845.0
4YM5210,1,1,54616794.0,55886847.0
DXKNH4A,1,1,54617409.0,55886848.0
335HVNL,1,1,54617691.0,62091864.0
DV13FCX,1,1,54617705.0,55886850.0
DICHDZJ,1,1,54618385.0,55886856.0
1EEPSWF,1,1,54618516.0,55886858.0
0JPMHOU,1,1,54619716.0,55886879.0
EQ2IQ2C,1,1,54619885.0,55886882.0
LAF18EO,1,1,54620008.0,55886882.0
E72VFEV,1,1,54620248.0,55886884.0
S7D07WA,1,1,54622277.0,55886885.0
HED4VOS,1,1,54625109.0,55886892.0
T4UUKP7,1,1,54625314.0,55886893.0
5Y4VT23,1,1,54660526.0,55886907.0
JY1A0DO,1,1,54664307.0,55886909.0
I3UN9F0,1,1,54666233.0,55886911.0
0L9MOV2,1,1,54666837.0,66799911.0
