Cid,Freqs
UQZXKFY,1
L86JYGZ,1
FIWBSM2,1
8YY09A8,1
YR48OT2,1
W4G955S,1
INTP2N2,1
Y0ERYCU,1
SSZAHF0,1
ZK0MBTR,1
LXVA0XB,1
4UXA3KO,1
13E45BU,1
0OG9SBG,1
RWQYLGR,1
KW4FOCM,1
XKSUFYX,1
S9AOL5O,1
KVBHXTW,1
I1DJAQC,1
JT9J9FB,1
T0LB030,1
07OE1GD,1
RTNO1K8,1
N4JVNHY,1
9ZZPGCY,1
ABUL9C7,1
RQCPSVC,1
MC8CJD7,1
KTZGSLV,1
IZT4YXO,1
3RAMVWD,1
HOFGQ3A,1
65J13XB,1
UV9YMV5,1
TRUN6J2,1
F4C08VF,1
4F31PN8,1
XRUPV59,1
4V0NM83,1
GTLDDSY,1
LHM00DY,1
8UM4AHC,1
GY6WPAO,1
JT5I27Z,1
2UX2JBP,1
HB8N07V,1
OQRJ5DW,1
CRN3UJ2,1
BR09BX9,1
92ZDL26,1
JZO25K6,1
FC8L2DG,1
S1Y0IFI,1
KTD2CM8,1
QGW9WFE,1
X1751D5,1
8Q0XSYP,1
LWBADD3,1
9PTSQS3,1
7S84V4P,1
PD29825,1
OL458VL,1
LJGFC7X,1
LNUDHWV,1
KAJ31JC,1
AE1BU9M,1
LYFLNFS,1
1DG8W9T,1
29VW2XF,1
E6BQGX9,1
IDLVYCS,1
0ZAHOIV,1
3GAXR9X,1
KPAV81F,1
ATKECIL,1
TVF0II4,1
782ZVUG,1
WE5M6KZ,1
M4LWB2Z,1
BTCUKVU,1
KR2KR47,1
O3WJW53,1
V8DT0VY,1
W54JBJR,1
ZCNM4HJ,1
3F12C0F,1
JW0ELFT,1
K9OQ2DG,1
XXNRB1T,1
0XDIC1G,1
WRUAETJ,1
DTNBO4X,1
63O9RZ3,1
F0TS1EO,1
ALWL7CY,1
4YPHB1C,1
IEMPGGR,1
7XLPOJR,1
ZQRSMSI,1
O1SN0O3,1
2QNZO2V,2
UU9MUKU,1
CSWJBCH,1
MUSV2PH,1
MQGZVDF,1
1Z2FNFH,1
AK7NDGY,1
7PWLEIV,1
BVDEJSV,1
A47L264,1
R4AMH05,1
ZL2SEIW,1
4F8HUK1,1
1FM4RIT,1
WBVJN0Z,1
0KNP0QG,1
HM9FWA2,1
0EZ9T29,1
1NAVXF1,1
VRRU73F,1
3DFTYZA,1
FFBXB31,1
K3H9G22,1
IAY6JN3,1
Q1EULRD,1
BKUKYK9,1
LDXHOU2,1
WCG1QJT,1
KQ6L5F9,1
LY7CIKH,1
JP06GR4,1
F6KLLB8,1
O8WANYC,1
Z0G1MWV,1
W7UT02S,1
RA5OHXY,1
W4CUZXS,1
Y7HW32C,1
IJ4CW7N,1
DGTSCC6,1
Z04K6Q4,1
FLIFBQ1,1
6AS7E5R,1
DAH1IJH,1
KUAULHK,1
EKB6195,1
Y9NP6WP,1
7D27U9V,1
0QP0T9O,1
IZ7KQTK,1
MBVRUXH,1
D63TAZL,1
7KQEF9O,1
2RW2F0K,1
BX8TRN8,1
HJ22JCW,1
8DF3QVD,1
R4VJ49A,1
O4QWY9L,1
NUS2ZNH,1
AU0JT8P,1
SKFM9BK,1
37RAN1P,1
P4GVLH4,1
S3YP1YV,1
2I2MM75,1
E8CSYTZ,1
1VB3ZSW,1
YPTRIJU,1
CWIVU5X,1
W7JRD3R,1
JGE1NUL,1
U3QQZSB,1
88W7OO2,1
LOSUA29,1
YS03PLB,1
DTJB28T,1
XSM3KDE,1
DB7K7BZ,1
662X8WM,1
L3CAQLN,1
A7WUQHP,1
08WD513,1
CFHUJJS,1
AJF34GR,1
XO7B4FM,1
HAFSPTE,1
8RGZ20M,1
RKM7MJ1,1
1BFJIQY,1
13QK1A7,1
RHM3S5A,1
QZCMGY8,1
XPVXU7I,1
2H03849,1
YXUKZ3P,1
6RY78ZG,1
V8OKWFJ,1
YDH3Q9Y,1
H9PFF1H,1
JFAIVJY,1
HO3WFVU,1
DM2NAAR,1
H950XW0,1
8L30HCB,1
WO361RN,1
GJ7WHJT,1
0VKCNLF,1
SFWFSEV,1
M1AEIEG,1
2Z0FYZR,1
11ODHVL,1
A0H4I8Z,1
7BAKM8F,1
KWM3P43,1
6F5U1DH,1
34JBSVR,1
AX13S7Y,1
BBWY3HN,1
F00C536,1
VH06YVS,1
YGRZPB9,1
U1I7UAB,1
H21JE1J,1
DG6IH4Q,1
V6LNX4G,1
TYME0ZP,1
P5493TD,1
07ORJVS,1
GK8CY1T,1
33H2W5V,1
GTYKBD0,1
NV1VA1W,1
ZKRNKNS,1
R3AL099,1
KJ4N6HN,1
23P8R0F,1
GU1CF8I,1
4HLOSAL,1
NL8ODVF,1
2661GF0,1
6TL10CZ,1
68KNG50,1
QHDU1L4,1
AQ5JE0S,1
UKEJT5H,1
MRYBADV,1
1ZWFOSJ,1
OZYV4IQ,1
R0T0RZF,1
6HIVJJ0,1
QKSRQFH,1
GCPOUFI,1
OUQKTWR,1
II16HJZ,2
XW6J1A9,1
XEZR2ZF,1
2IA4QJZ,1
XNC4DUQ,1
JQJMJQ4,1
ZSPRBKV,1
V4RCR93,1
8M6SJH8,1
0VR110R,1
YZHJ70R,1
71DX1TW,1
ZY9HY8Y,1
K3XDVQJ,1
T1VT11R,1
V4S9A9I,1
C9L46PN,1
V1LUAOI,1
YGYHFPS,1
IJJDOQR,1
CRZTLV2,1
XUZFHLN,1
KKHH0YA,1
X6IJ9N0,1
IA08LEP,1
H14Z58Y,1
PYDKA1N,1
XPZIEVB,1
7HL4L9R,1
0TFSK67,1
5SXZS29,1
XQ27KDC,1
PT7OLS7,1
QX92CPM,1
JS5M6X5,1
JQ9PL8V,1
Q93OGQY,1
G28SR87,1
VPSTYJ9,1
JTUDY2E,1
LQ9MCCO,1
NCAHM1V,1
3IGMLOV,1
KE1MCBI,1
PFVBGHZ,1
VDWWS5Z,1
J0R4ZII,1
VT5QN2P,1
Y3DBVE1,1
67DJYGV,1
0QRF8D9,1
H98MUK7,1
KDFQ5I0,1
EUDIV3M,1
Y3SIH8P,1
6KIT2AL,1
3B31T5L,1
EO0M0A1,1
RJMDXLE,1
L4L1EP2,1
U9ICXW4,1
GXEB68Z,1
U8HVC88,1
M2OXUWX,1
8FU66W4,1
W1503IK,1
GKLV7SV,1
3WMOBFP,1
TN72O76,1
ED4KBRY,1
14812OV,1
VJTN3OJ,1
FSEI742,1
H5DII78,1
SE3BG9H,1
3WDX3SM,1
KO209CA,1
6UDGP8S,1
1SOONSZ,1
4H5L79O,1
JARYGMR,1
GXKIEG4,1
OKANVGY,1
P9Z92XX,1
G4HB2YB,1
IH5QNHA,1
YC9UKPU,1
TJJGW33,1
NC3RJPT,1
6084EOL,1
3UY8O68,1
58NDL76,1
560MLZ9,1
Z7ZKNPJ,1
X5QO8L0,1
5M70U0T,1
3W32SXK,1
O3F3MZB,1
XOBV26R,1
IIZLLJS,1
D069ADC,1
223X2UM,1
ARLQM4J,1
2LN3RCV,1
M90J3LB,1
PA95YC5,1
PEU7PSX,1
L96JFKW,1
CNMKBT4,1
BD16IP0,1
XML7UUH,1
DBZVS3R,1
N47CBRA,1
MASXJ1R,1
4DDSKBT,1
MMS8FPD,1
F2MHL9W,1
WQCPV5T,1
YQ3X5KU,1
7PMRX5E,1
ZVTJU1X,1
HSRA0TX,1
V8NDMX8,1
3E82IQ4,1
PYI4XOK,1
DBIP1LX,1
9YWOUEV,1
IP80WZX,1
QV63G61,1
Z59FTQD,1
XQELMIZ,1
85G69FC,1
1AMEPJL,1
GXMKEUV,1
R2TEUTX,1
DTU530T,1
75K2RF3,1
H0X3SS3,1
ICM48UW,1
MLROB9G,1
LJ52UCD,1
Z1CQOVE,1
FGAYFU3,1
F68U8PG,1
T0P5P97,1
FC37059,1
EF00L3I,1
WNT0D3B,1
NKS749W,1
LXS8AVI,1
R8WKL3Y,1
F8D95XQ,1
I3E0SWU,1
X2LWPQH,1
Y97ZOXU,1
R043L7X,1
3S54A9J,1
UPLGRK5,1
ED4X8LM,1
9N76Z2H,1
QSNKQT4,1
7YKW9Q2,1
VRI1KQV,1
F2NGEKZ,1
TW7K8WZ,1
QUCJJJ5,1
U3UBW9S,1
0BRY9I7,1
X9H0M88,1
C6T9V7Q,1
5VV0I4F,1
20XO3HR,1
XE4FCO2,1
GTCEUCL,1
KSEJNUP,1
V6KYJGZ,1
77PU0YI,1
GTFC7LL,1
Z3ELH5Q,1
BKXP22V,1
1CF9U5R,1
8E75DAZ,1
HAZIPYD,1
3ECIA61,1
KD5XLIN,1
83PL9ZM,1
79LN404,1
D8AND0F,1
IY831J1,1
K6AU4CD,1
LKF9JAF,1
MIZE2KE,1
VEV9TP0,1
E4G7O87,1
23KMO0O,1
7KJGH5Z,1
K1NC6RN,1
S27MUQX,1
RMFGM9L,1
DIWI7FJ,1
A26YRQS,1
GULK4FZ,1
OY1M3QX,1
U3K7PJS,1
BU4AXUL,1
KFFK63Z,1
K191UU3,1
6PN4FTJ,1
HQPOLLP,1
2WEB9E7,1
OUQRHXG,1
4RTH8GH,1
1YFETJX,1
QMBHX7I,1
9B9BNDP,1
7QGG3IY,1
YQS0VHN,1
STOL5LH,1
3J0KGQG,1
56WSHNS,1
YU9535G,1
8H84ROG,1
KWZ8RRI,1
QKG9ZE6,1
KWPR2OQ,1
S984YCR,1
L7K5077,1
0KG8DFL,1
KWUP6FQ,1
YGI037H,1
6D9JQL5,2
R1ONHAU,1
Q87OTU1,1
COOO6GI,1
ZRD4U5O,1
P9RGQGT,1
9JXYHQ1,1
LV54KUV,1
0MJUYLW,1
DJMIG3Q,1
IEFU8KO,1
FWH0M8I,1
7W7ZOUS,1
X40XJVX,1
OYO1W0I,1
EX8EU0D,1
DHX81HU,1
9UPMLTD,1
V1HIKGV,1
F1EIN8R,1
T6MWV56,1
GNB986R,1
4OSCKPM,1
PCFU36N,1
6XFNLJR,1
FF3F3E4,1
ACQ955W,1
D1D8W0X,1
7H000JG,1
U2V3DK5,1
TSXXXB1,1
VURDY65,1
8MHWHZV,1
80JLTKX,1
UDIGEP5,1
T205T9I,1
KAUBKTW,1
AJM5NKP,1
VLZUSHD,1
UMSCS0P,1
Y70ALY1,1
5SCEGDW,1
Y63JT2I,1
OJHLNE6,1
RMR2IN7,1
ZT07AWK,1
SZ3RSWA,1
1ZXBJW1,1
13R581V,1
BP00FJW,1
EOR8VCO,1
2LBXU6A,1
YEWPVY3,1
ZYHXBPW,1
7KSUH83,1
2IRU0NE,1
GFQ1AL5,1
BEW9AKL,1
6DX0VET,1
N9QTGK5,1
RJ7Z9TV,1
7H17PK1,1
1M91DAL,1
QIT7P7Z,1
VKWWGZE,1
LT96QMW,1
2S43Q1G,1
DBCNSNH,1
X1JT7PX,1
MHZ94RQ,1
B53O4VT,1
XF1XEYY,1
DIWWSJK,1
EI55JRQ,1
M2UO3UJ,1
T6ZSI5O,1
R9VF6US,1
53DTWG7,1
941311I,1
9R9H1AU,1
ZVAC5JX,1
6MV5AIW,1
IQOE6DW,1
015LTZX,1
4LT5U7H,1
RROUC3N,1
XNH4GFW,1
W8UVAEZ,1
2736OC2,1
PTQBI4B,1
R4YC3KB,1
8F5W3OZ,1
D86C7DD,1
USMVLQW,1
AWOXC04,1
F2JPDCV,1
ET7QUKR,1
N4YJS5C,1
VFCMNU2,1
0SJNG6R,1
OUZDUCY,1
I33SRSK,1
IFGDPEA,1
0E6Q5CE,1
NDDBD1Q,1
CGCNZ5F,1
XHR3LKQ,1
EG01Z4Y,1
O8QSHWG,1
PXR264E,1
RCIDSCW,1
HR91FHJ,1
XRK8JYY,1
U1ZW7SN,1
4QBG8RN,1
Z9R80OW,1
KKZEXJY,1
J8VMRWE,1
MZDXLGX,1
ZXUCC2Y,1
V0QTVYQ,1
MD0HDUJ,1
WDXB7N6,1
2V9JGEY,1
HNNGCPF,1
T4IT52W,1
UYDHTI7,1
X2XSID9,1
RAHYZDQ,1
2VISRUG,1
LCL309K,1
NWR45GQ,1
MDZSLE7,1
H2GCDC0,1
8WGVE7Z,1
RL8YQEE,1
2NEXSJ1,1
R7OWQ1Z,1
I0HZRNQ,1
NDACK3J,1
ZH1I1R6,1
XXKDTGK,1
IJCGL23,1
OX730ZD,1
HOFLX7J,1
JS0I41A,1
V1BU02P,1
DCTEGOH,1
O3ECAC4,1
996URME,1
6BB0MDW,1
B1TEJII,1
J9C2PLL,1
60EOFEB,1
3B60QGE,1
O57AWNV,1
VE2OTEZ,1
J78GWFU,1
JYYQHI0,1
BZH8QZF,1
WZTGZAY,1
36UIELR,1
GP8JKKM,1
6HGC0BR,1
B5KYLQ6,1
AN123WA,1
ZYT1IKZ,1
CLHHREU,1
QBWI2E5,1
6C4WKNW,1
MT7N10L,1
MSSPFSU,1
HID87YG,1
X8XIZLU,1
1X8BLO5,1
S6EC1BF,1
O7KWNBZ,1
QZIEBTY,1
528QQWX,1
TWJYPXW,1
5WUHF1W,1
EHMAWCF,1
51ANBYZ,1
77KCWW9,1
TW0MEGU,1
JTOEW3D,1
NLJLE1T,1
C7UNU6F,1
1T0GPW8,1
VRYT24E,1
WZT5NWF,1
0N74YT2,1
GHDATIS,1
QHGM3GA,1
O31ZHLI,1
OYGY0V6,1
JEDGEGH,1
9LJES11,1
6RC5ALD,1
M0IFQRP,1
4TIFJ7Y,1
IDDCGLO,1
E9QRBK2,1
BKFY4AK,1
33HN8CN,1
9Y239O9,1
F4YG735,1
JUOCS4F,1
79RZN4R,1
OAJ0Y81,1
VMQSZRC,1
HHGG6M7,1
GLWF338,1
ASZ0FW4,1
LD7PQL8,1
NAPV1ZV,1
ESHFPQ9,1
ZPSK4D6,1
8SB4A3B,1
D20ZP31,1
GDB0RFP,1
K21N9FF,1
4246JAC,1
O4TTW5E,1
5HUWKVP,1
8ZSMP3C,1
OR8MOMA,1
Q1LU7WU,1
CAIMOS4,1
AUOBRZI,1
RWQCCM7,1
25192J1,1
IHOFIPH,1
S9GAEQ2,1
0EAY3LH,1
97TGD73,1
153EHK1,1
RVDUJWJ,1
KZ6DHDA,1
TAUJBS6,1
8WOMMUY,1
S6TDRTI,1
ET2Z6EY,1
LGP9U4I,1
VX3U4KD,1
KALFHMI,1
IK1TB6K,1
0N4SUM4,1
GQVT4KF,1
O99S5MP,1
ZQDVAXO,1
7HU30IE,1
BDK1GYW,1
M4SRM9U,1
TIN7MZ1,1
XWI4LV6,1
ZFYHMDH,1
3JR1W1Z,1
5W6W8L6,1
CC9N9JW,1
M3CW9JW,1
OU1KI4O,1
KYD3DLE,1
RS90M3T,1
FZW5XB5,1
NJYNLAK,1
05O660B,1
QLFDEW4,1
8KDBDKR,1
QGBTAZ7,1
7Q61JFV,1
GU9Z5JL,1
QKXN058,1
ZDSDJWV,1
9ZGOJ2E,1
Z53WBE3,1
QMHK1VG,1
IYFJCBB,1
7AOSV7N,1
P2WFV6I,1
M7MIWFM,1
6HWUWAV,1
12OY1FB,1
624AE4H,1
ADLFH7B,1
ZM4WO8S,1
N656LIA,1
SSWBDX4,1
8OHQ9Y4,1
J7569EJ,1
GKIA7G0,1
JQCWEMU,1
MVSQXKK,1
HEDSSC0,1
8ZYMYXC,1
3USIV13,1
A12OWT0,1
U9CZRFA,1
D8IHKSY,1
3FEDFN0,1
LIG08M2,1
0INO21L,1
522YPYS,1
FK5DJ4F,1
Q9FNHVR,1
AGPAN23,1
19YK32S,1
OI64IB7,1
0A9Y927,1
76VVZWK,1
L59AUFB,1
JN688B9,1
C6WNDL0,1
EJQ232S,1
G4N7S40,1
NXTTHN7,1
3GJ08OM,1
ZOXXGW9,1
G1UMN0N,1
OD354A7,1
9F51XLP,1
Q14V3JZ,1
2BFLQ9E,1
0TUCQOK,1
KHPCOSR,1
5IBLWY6,1
BY1088Y,1
ACS2WXV,1
ZRWM77D,1
0P3BXWQ,1
N7T4QBK,1
175U8SN,1
4XGMCPI,1
1DESPUR,1
D748CSV,1
H9ACZCX,1
116LNXY,1
200AO3L,1
WDO57AG,1
27E0XV0,1
CXU65Q2,1
632EW22,1
UD8RZD6,1
XYNV941,1
8E9VO1U,1
L9U8U0L,1
RWIU2UF,1
7DCCEM7,1
X7OAMD4,1
VJY1G10,1
IMKB0N6,1
OXOAABX,1
3YP4M12,1
7MYU4EX,1
ULCSE91,1
LLD6CVC,1
L8K22XP,1
AYC72XD,1
CR3G9IX,1
GJCR1I5,1
VB6NM7U,1
AXJM3WW,1
3AHHUWS,1
ITLL9D6,1
LRJQF0T,1
FF60LL1,1
8WV6O1V,1
XU2KGW4,1
921G314,1
X7OQNGK,1
6XUEQRQ,1
HJIPSKC,1
TS0WRWQ,1
6VJ45IO,1
22RXX0Q,1
O0WWBKC,1
27H1A51,1
ZUKGRUP,1
QOW55PW,1
X20A6FK,1
SK1ASW9,1
HP74TYR,1
E0W70AF,1
OCCOUP1,1
86UGL6H,1
RSX7668,1
F4DTQDR,1
IGVI8IZ,1
G37TXAJ,1
E0W1UNX,1
RP6BMGS,1
5M6A3D1,1
CMDU9G8,1
KF6F0EV,1
886LIZZ,1
ZFSH5R7,1
JAU8FGE,0
MB1I225,1
ATU2D5H,1
G5I59L7,1
6JD8NQE,0
OLIQTLJ,1
T0SRDBS,1
1XJO71Z,1
AZ6DUIM,1
C2R5RGZ,1
4UBG26W,1
IQQGLAQ,1
U8Q5E6E,1
J6R443E,0
89H7GE5,1
9JQLWX9,1
QEF4TES,1
XA4KNI7,0
ATPTQLU,1
2P5PW31,1
TTW5GG0,1
YU49ISD,1
ELZHDC5,1
M9KG85G,1
2IYANRC,1
ND7EBTZ,1
4144YX5,1
VMXXBFN,1
E7QRUU2,1
XG2SEOU,1
MVCD2A8,1
Y438XVE,1
L69B999,1
PX8FF1Q,1
OHB2MQ7,1
8HIR66O,0
MMCRUWQ,1
2FI9FKY,1
R6YCM6O,0
A3D0A0E,1
YBU7VM1,1
8SN67HC,1
I6WYF71,1
3EMWE58,1
PA32VRL,0
REML5NH,1
Z3IXCZJ,0
G7PE5HA,1
QBTVBVR,1
GE5D4OO,1
07IQ55N,1
CEXX2UI,1
OX6YK4X,1
CZAARS3,0
0387G66,1
YAY5UOF,1
KQZC65V,1
FINXSN0,1
OYBBBXD,1
BMUYWCA,1
39C68NU,1
857TSUP,1
90NNFH9,1
IYOBGBK,1
4Y1J5VU,0
E7EP14Y,1
RWVO19G,1
9DMIVSS,0
KEE2I1R,1
W5I9QFC,1
E7CI8PL,1
MF0GE7L,1
2YG2MCP,1
WIR70VA,1
RAX3FUE,0
ZRKX6AX,0
6F9CYUW,1
LN0HPOZ,1
WLML68H,1
5MTUWO6,1
5BRG7T2,1
KIF25QU,1
NT8TCPR,1
0AT1YC0,1
71ZB0G4,1
BOAXO06,1
8L9PNYG,0
8VD145S,1
3A38G33,1
BQIK4PK,1
MHEA0HI,1
XJUGZ8E,1
OH02XHA,1
MAPF5JU,1
BNDOM8N,1
YUDKVBB,1
EDQEFXB,1
DE9OD24,1
QIWB78V,1
D4VAKY8,0
EUUG22M,0
7EL7QXA,1
X6XDZT9,1
RBWMBLE,1
CZ8BYQK,1
8FEH2R4,1
CL8H9Q5,1
B2HJUM7,1
5MIWB8I,1
KZE5HJA,1
K3O16SK,1
151PXMN,1
OUHSNJB,1
P39UVBM,1
XPJTXYG,0
E8Q4UVW,1
0FRRN7S,1
UABBG2U,1
ABMY8JX,1
INCVW0O,1
AOGFDOJ,1
9NQE2MO,1
48IU7QB,1
WC5IGOH,1
ZY4CXZE,1
FGUEZKV,0
ZH7QTXW,1
T8JVYAW,1
C6XDS8U,1
N7G1WP7,1
H77GNGP,1
L6HO3LX,1
VLKSMAL,0
DXXNXB4,1
P0BT1QO,1
RPNX189,1
XTCXXJ0,1
M7J5JI6,1
3Q5PILS,0
LIGMG2E,1
AQA8GB7,1
BO17U1T,1
C3FRL5Y,1
JXTMSKG,1
3CK8TUE,1
4J69GIO,1
4I8VYEE,1
UPQCKIK,1
DPAYJ5X,1
DI9D9X1,1
I66KTQB,0
ZDTH707,1
FNZJL9D,1
575OVGT,1
79JNB4L,1
40YNS4W,1
EK16NCP,1
1QWD367,0
7JKO3SM,1
LDCMVE5,0
0I3G6KI,0
XO821SD,1
1788FPP,1
C3SRFOK,1
CJNGSVU,1
ZBGVAET,1
KRV701C,1
LY9RXQ6,1
P6HDYKZ,1
GEFNWEQ,1
6DQAMQ1,0
6J0P2AM,1
NJVR86B,1
L2BNB92,1
HFKDEAT,1
FHFEQYR,1
Q50RLDH,0
Q3EKUJR,1
HFQHA5R,1
Z7FDQPS,1
X59PJCU,0
WLM9XB7,1
GTMGO1H,1
D6SURPP,1
0VQISQ9,1
9L4YPT1,0
EFQT86E,1
NUHBIMO,1
D7ZZGA1,1
0UZQ0K3,0
BVQ36PM,1
G3PB5QC,0
LULPWG9,1
4UREMKR,0
5ZQSPUM,0
VUGWCBK,1
AMKV24K,1
HAD455G,1
FXCCUCK,1
PMCPL9P,1
956TLGA,1
D9V0D2Z,1
06YYLO3,1
ST30OW5,1
2J4OFJN,1
CV1MUP7,1
VE3WJE0,1
V952RAE,0
9WB4A99,1
W2DE8PI,1
BQQHC6N,1
8IKWD1L,1
YSL1PV3,0
INN72ZI,1
JFR0W2H,1
K1Q8N80,0
9CXY86I,1
G8C3MAC,1
LE8XHGS,1
B8ET0V1,1
SFRANDA,1
FW0Z5S9,1
Y66EU54,1
1ED70A7,1
3FBWU9F,1
P9G77XK,1
WA3DRRA,1
50IBZ4U,1
U6VNBIG,1
FHKQYNK,1
8RJZ9VC,1
APRKI5K,1
SVY2W5T,1
RQYJNTI,1
W0J9YLG,0
YL37YEW,1
7LCIMF4,1
O3VEPOA,1
M68MCFD,1
EYO6AMY,1
O2WPUT1,1
4SQ7ZQP,1
IYA9KI2,1
SA17WBZ,1
20PGHFD,1
E66LLB9,1
CYMQ9GK,0
CA37L4E,1
47OVIGK,1
WC63C1A,0
UKJ1GS6,1
8JL7HQL,1
OVD9RCM,1
3VO7H15,1
GIRGO97,1
TW8U232,1
PUMTNEO,1
ICYXH6C,1
QFZN1U3,1
0QSRL68,1
L6G4HSI,1
NECHTNP,1
KRYPKUD,1
Y536GZ0,1
DB39XJ7,1
E1QE4ND,1
J7CCOL3,1
UEQ8S0R,1
M3M8GMJ,0
W0VO2RI,1
N3S5PDE,1
SFHUUB4,1
T1EBZ7Q,1
3CV26U5,1
94NRH8J,1
BWUPQPS,1
24J7GS1,0
DRR4QXC,0
8MKZ92H,1
T4KFN2S,0
6CHOWOY,1
G9SKT5W,0
U1QRESO,1
WKRPA2U,1
X5ZE5U2,1
ILITPLC,1
3OXQP7W,1
KI8ZQ55,1
Q0J79K0,0
KJVZVEC,1
HVFYMK5,1
DI4OL87,1
2SH9AHX,1
STXE0Y6,1
RJEWB9U,1
OWUXV7R,1
LGYUMAO,1
369I4YD,1
VUOXW5K,1
H1S2T2Y,1
QGPCD5S,1
RMPE9Z1,1
