Cid,Locnum,Target
4LUKLCN,0,841
E9WKTWV,0,652
GZU3PG3,0,651
RQYJNTI,0,652
23OELG3,0,651
23OELG3,1,656
U4QWK1U,0,840
U4QWK1U,1,845
U4QWK1U,2,660
U4QWK1U,3,665
U4QWK1U,4,669
U4QWK1U,5,673
QF3D6YU,0,652
BYIY7H4,0,840
EQK442Q,0,840
EQK442Q,1,656
XD10AUN,0,653
KWDHFLH,0,652
GKLV7SV,0,651
92MFBXS,0,841
92MFBXS,1,656
0QSRL68,0,651
P2A23DN,0,841
PNHNOGW,0,840
PNHNOGW,1,847
65MNDOY,0,650
65MNDOY,1,656
WLQACOA,0,841
KXXNZFX,0,651
N7R7YP0,0,651
DZ3NS1P,0,841
DZ3NS1P,1,655
19Z463S,0,481
HL55X6O,0,840
9LJES11,0,651
0DEMQA2,0,839
0DEMQA2,1,656
NT8TCPR,0,653
X8KMLBW,0,651
RWI2886,0,839
4PLZ6LR,0,764
X3FXVUV,0,651
FHFEQYR,0,650
EVU1TK9,0,840
EVU1TK9,1,844
EVU1TK9,2,660
EVU1TK9,3,665
EVU1TK9,4,668
EVU1TK9,5,674
7OSYYD4,0,843
7OSYYD4,1,657
7OSYYD4,2,661
S9F9J2X,0,653
DTNBO4X,0,652
WAIHJLT,0,652
8B2M2J9,0,652
EQR4YOF,0,842
EQR4YOF,1,657
EQR4YOF,2,660
L576YIZ,0,652
2VISRUG,0,650
7E7Q149,0,652
DNXBYKD,0,841
P3R8HYJ,0,842
P3R8HYJ,1,846
P3R8HYJ,2,661
P3R8HYJ,3,665
JEFRRRM,0,840
6AAPYCQ,0,651
TYME0ZP,0,764
M7V4EOY,0,840
M7V4EOY,1,843
M7V4EOY,2,662
M7V4EOY,3,665
M7V4EOY,4,670
UM7GO4A,0,841
UM7GO4A,1,657
7XT4R44,0,840
7XT4R44,1,657
7XT4R44,2,661
7XT4R44,3,665
7XT4R44,4,669
9Y619Z5,0,652
9Y619Z5,1,655
9X916OM,0,651
0V14L48,0,842
JEDGEGH,0,652
J78GWFU,0,763
9BY75DY,0,841
3KJMKVV,0,660
3KJMKVV,1,656
BKUKYK9,0,651
LBYJM97,0,840
LBYJM97,1,844
UNCSZB3,0,840
UNCSZB3,1,657
QINKB6H,0,839
CRJ99W4,0,844
CRJ99W4,1,845
CRJ99W4,2,660
CRJ99W4,3,666
GQVT4KF,0,652
U7IBZU2,0,652
U7IBZU2,1,657
9J2BQDP,0,841
9J2BQDP,1,656
O7TTTHI,0,652
JZZUTBM,0,651
9SDS3NO,0,840
D8P16K6,0,841
D8P16K6,1,658
QI4EWNF,0,842
80DTYLO,0,840
80DTYLO,1,844
80DTYLO,2,659
UN91IF7,0,653
CCGPKL9,0,651
CCGPKL9,1,656
MABQKPD,0,652
V5OZWMP,0,651
ZGU3ONZ,0,840
MC8CJD7,0,652
9HYPDI8,0,765
JWR4MGH,0,653
N14D7WC,0,652
X0SUCXN,0,839
X0SUCXN,1,655
6F50R5Q,0,842
6F50R5Q,1,657
JGE1NUL,0,651
A5YTTK7,0,841
A5YTTK7,1,656
A5YTTK7,2,662
A5YTTK7,3,667
TCF8VXE,0,653
HVOBOGC,0,651
S8KD07D,0,841
S8KD07D,1,656
Z1OQ9GM,0,843
GV5O52R,0,649
UP758T6,0,841
A412LZW,0,664
2F5WP3V,0,841
57PC654,0,653
W7UT02S,0,659
YL7OVYQ,0,841
YL7OVYQ,1,656
YL7OVYQ,2,660
9F51XLP,0,650
ANITXG1,0,840
ANITXG1,1,656
ANITXG1,2,660
7HL4L9R,0,653
30UC9TW,0,652
FWKRNN9,0,651
FWKRNN9,1,657
THSZ0PH,0,840
SQMLWSZ,0,840
SQMLWSZ,1,844
SQMLWSZ,2,662
GR1WE1Q,0,654
3SIZ9AF,0,652
3SIZ9AF,1,656
D84NV9U,0,693
D84NV9U,1,697
D84NV9U,2,702
D84NV9U,3,707
D84NV9U,4,668
D84NV9U,5,1314
D84NV9U,6,678
KOV1XT2,0,653
IQW7YFZ,0,841
J3UZ5VU,0,650
ZQ6LW3E,0,653
YLEDV7K,0,841
YLEDV7K,1,655
RGW65F4,0,840
IA08LEP,0,653
8R62GID,0,651
ESHFPQ9,0,764
LOXR1ES,0,653
5FT4E86,0,654
5FT4E86,1,657
039N1LF,0,653
N7T4QBK,0,652
TM9A13J,0,841
TM9A13J,1,656
TM9A13J,2,660
3KWECOC,0,842
3KWECOC,1,657
ZJLZFGS,0,840
ZJLZFGS,1,844
ZJLZFGS,2,659
ZJLZFGS,3,664
FU28TY2,0,842
FU28TY2,1,656
FGGORLM,0,651
Q6UGJ4G,0,651
F0TS1EO,0,653
AO6XDX0,0,842
AO6XDX0,1,665
AO6XDX0,2,661
NYD2U0V,0,651
ZUKGRUP,0,651
48YL1BK,0,666
SARNM3C,0,844
SARNM3C,1,847
D8BU4RX,0,652
6ATRA1S,0,664
8TAQ1HA,0,840
8TAQ1HA,1,844
8TAQ1HA,2,849
8TAQ1HA,3,667
YVBZ3AS,0,653
JSJ54UD,0,840
U8HVC88,0,652
7FNOJ3E,0,841
7FNOJ3E,1,657
7FNOJ3E,2,662
7FNOJ3E,3,664
7FNOJ3E,4,670
7FNOJ3E,5,673
7FNOJ3E,6,679
3DFTYZA,0,652
3PMVJVK,0,652
NL8A2O0,0,654
OOL6EIV,0,651
T1VT11R,0,651
V89OQEL,0,838
65ZQ87O,0,653
X69D3A4,0,842
X69D3A4,1,656
2GHW2GA,0,652
D925RYI,0,651
D925RYI,1,655
AZYOX9L,0,650
TTW5GG0,0,665
IF6S3T4,0,841
IF6S3T4,1,656
J6XXGOE,0,652
BR09BX9,0,652
BR09BX9,1,656
BR09BX9,2,660
2X2EDUL,0,651
2X2EDUL,1,656
RWAYETA,0,653
3T9385F,0,841
3T9385F,1,655
L80BGDZ,0,652
AGYMW3S,0,842
AGYMW3S,1,656
OTISUDX,0,653
7VMNTMS,0,839
7VMNTMS,1,657
OPKFI9O,0,839
1SOONSZ,0,659
M3IDTWH,0,652
WPUZP03,0,840
WPUZP03,1,844
WPUZP03,2,850
WPUZP03,3,664
WPUZP03,4,668
ROUXFO3,0,839
ROUXFO3,1,846
ROUXFO3,2,660
HFA2ZNF,0,650
HFA2ZNF,1,655
NA8CNHU,0,651
NA8CNHU,1,659
ZRKF39Y,0,651
R4R0G8H,0,654
H0IOSG5,0,840
H0IOSG5,1,845
H0IOSG5,2,851
H0IOSG5,3,666
H0IOSG5,4,669
AOOBPS6,0,651
9NY3DSG,0,839
65E1TOB,0,652
65E1TOB,1,656
AJF34GR,0,652
4Q5EKOL,0,651
KSX4P3Y,0,653
8H7S242,0,840
8H7S242,1,657
IYKISTY,0,649
IYKISTY,1,655
WILDIGC,0,841
WILDIGC,1,845
WILDIGC,2,659
WILDIGC,3,665
6WBIRVK,0,651
L1WQMDO,0,653
WM2BNPL,0,840
WM2BNPL,1,845
WM2BNPL,2,848
WM2BNPL,3,665
WM2BNPL,4,668
A2QM5QI,0,665
HNVRJFK,0,840
HNVRJFK,1,846
HNVRJFK,2,660
HNVRJFK,3,665
HNVRJFK,4,668
6181OJ9,0,839
560MLZ9,0,652
2OL69T6,0,653
2OL69T6,1,657
NRS2ESF,0,654
DX7WROP,0,840
CSBYHDA,0,841
CSBYHDA,1,657
ZCHCWNH,0,839
ZCHCWNH,1,656
9SKL48S,0,480
5STBULW,0,654
Z3498XK,0,841
Z3498XK,1,656
LAL458K,0,652
KAJ31JC,0,650
KAJ31JC,1,656
OHLJ8F7,0,652
R8W41M6,0,652
E7BG69E,0,652
I863JFE,0,839
A9OVK9H,0,651
OGPN75J,0,842
FIEUHDN,0,652
86TY5PO,0,651
5YYV0C8,0,840
5YYV0C8,1,655
5YYV0C8,2,659
FX3H49O,0,652
PT2TKAI,0,839
OPSWGWL,0,652
PJLK4C0,0,653
KOO0CAY,0,653
EM2YO39,0,651
SYN54X4,0,651
SYN54X4,1,656
U8VSM53,0,652
TW3PSH6,0,652
GMGHASB,0,652
W7X8QO5,0,651
W7X8QO5,1,657
MN07OE6,0,840
MN07OE6,1,654
MN07OE6,2,661
83QSO9X,0,839
83QSO9X,1,655
SX1EU3C,0,651
SX1EU3C,1,656
D5UWOPV,0,652
NAPV1ZV,0,652
UI08VRM,0,653
YZ49K4P,0,653
U4IEHCV,0,841
U4IEHCV,1,657
U4IEHCV,2,660
U4IEHCV,3,664
EDLA41E,0,653
TSXXXB1,0,659
VR189RA,0,651
LAWTWTV,0,652
LAWTWTV,1,657
GF2CKXW,0,841
GF2CKXW,1,657
GF2CKXW,2,659
Q5IYA3C,0,841
KPI003U,0,652
DG6IH4Q,0,653
W4CUZXS,0,764
CI4ULCU,0,653
DPBN143,0,649
4GLZSKE,0,653
LUA6FZL,0,651
YZ06V0J,0,652
YZ06V0J,1,656
ES5P1XK,0,652
ES5P1XK,1,655
ES5P1XK,2,659
PF5R54X,0,650
AWBK8ZS,0,652
EJQ232S,0,652
7EVREMF,0,839
7EVREMF,1,656
MD0HDUJ,0,651
KDZDG1B,0,652
2ICWG98,0,653
7VGZ0DS,0,841
7VGZ0DS,1,750
7VGZ0DS,2,850
7VGZ0DS,3,663
7VGZ0DS,4,668
ZXK52GU,0,842
ZXK52GU,1,656
2FGWEZQ,0,652
OVD9RCM,0,666
QRW34UN,0,841
QRW34UN,1,845
QRW34UN,2,850
QRW34UN,3,666
QRW34UN,4,670
17SFFQO,0,652
STZ85DI,0,651
NY1IH4H,0,652
NY1IH4H,1,657
5IMNOMC,0,841
TXVCFT5,0,842
TXVCFT5,1,655
FUVPCKT,0,842
FUVPCKT,1,845
FUVPCKT,2,659
FUVPCKT,3,664
G1AJYBQ,0,841
G1AJYBQ,1,656
THFS8GR,0,840
A6NQDN0,0,652
A6NQDN0,1,657
6IKKL4Q,0,842
6IKKL4Q,1,656
6IKKL4Q,2,660
C078EW8,0,651
C078EW8,1,655
2N0DG70,0,839
2N0DG70,1,655
2N0DG70,2,660
2N0DG70,3,666
2N0DG70,4,671
KIEG0YR,0,651
B5HPE8I,0,652
Y0T1JOR,0,840
Y0T1JOR,1,657
KBXD0PP,0,842
KBXD0PP,1,657
50UL3OR,0,842
YVC0JEV,0,842
TLJ1VA6,0,651
0MYKTEK,0,651
RPJDXR4,0,653
OVLDI7G,0,840
OVLDI7G,1,657
N3TTEBZ,0,840
N3TTEBZ,1,845
N3TTEBZ,2,662
N3TTEBZ,3,665
QPB24M7,0,652
6JUKIV8,0,841
6JUKIV8,1,844
6JUKIV8,2,660
H8UX85H,0,840
H8UX85H,1,656
H8UX85H,2,662
7SRZFRC,0,840
7SRZFRC,1,655
7SRZFRC,2,659
1JHY5PM,0,842
INKQM6L,0,841
INKQM6L,1,845
INKQM6L,2,851
INKQM6L,3,666
INKQM6L,4,669
INKQM6L,5,673
INKQM6L,6,678
E07OOSE,0,651
HCJHSSB,0,842
HCJHSSB,1,846
HCJHSSB,2,849
HCJHSSB,3,853
HCJHSSB,4,670
HCJHSSB,5,674
HCJHSSB,6,678
U6VNBIG,0,764
U6VNBIG,1,768
K8KHJ1Z,0,841
K8KHJ1Z,1,656
K8KHJ1Z,2,661
BQ5WXR7,0,651
VJTN3OJ,0,651
VJTN3OJ,1,656
V8QAS22,0,841
6DDTMOO,0,650
HOIDNGB,0,842
HOIDNGB,1,845
HOIDNGB,2,660
Z2SIGD6,0,840
2E6F91E,0,840
O3YNDUO,0,652
5XAQQJT,0,840
5XAQQJT,1,657
T1S1VZ8,0,840
YY3IP8C,0,652
YY3IP8C,1,655
4O3YXOL,0,840
4O3YXOL,1,657
KEMYM6L,0,652
KEMYM6L,1,656
KEMYM6L,2,661
JNJPB5J,0,842
JNJPB5J,1,656
JNJPB5J,2,663
EVONYFA,0,844
DO231WE,0,840
S2DUD2A,0,843
S2DUD2A,1,658
S2DUD2A,2,662
2UODKAX,0,651
FCIO6TC,0,651
555RB0F,0,841
I8NHTMM,0,652
I8NHTMM,1,656
OFHI8YR,0,840
ALYVOA9,0,842
FWFK42L,0,840
X16DV1G,0,840
X16DV1G,1,847
X16DV1G,2,659
X16DV1G,3,664
NEHFUOS,0,650
4VGVXUH,0,841
4VGVXUH,1,655
U1QRESO,0,659
S1CB53D,0,842
S1CB53D,1,656
56YAHUM,0,653
PK6FWP0,0,841
PK6FWP0,1,656
PK6FWP0,2,661
XQ5S2CB,0,651
XQ5S2CB,1,656
CB6SGVM,0,842
CB6SGVM,1,657
ZBRQAHF,0,653
NQFGZDA,0,840
NQFGZDA,1,655
NQFGZDA,2,658
2SE5BM6,0,651
YAJAIZ7,0,650
Y02UVBW,0,842
Y02UVBW,1,657
Y02UVBW,2,662
79N4KO6,0,661
A9ED2CG,0,840
QKB99KZ,0,764
D6SURPP,0,653
H0X3SS3,0,666
N1Y18S8,0,651
QO3A35D,0,654
R23W60B,0,840
R23W60B,1,844
R23W60B,2,849
R23W60B,3,665
R23W60B,4,668
AIHEVD9,0,652
AIHEVD9,1,656
PU75CR0,0,651
16JZU8H,0,840
16JZU8H,1,846
16JZU8H,2,662
TWF3ZO7,0,840
9WAYE21,0,841
ZIYWF20,0,839
ZIYWF20,1,656
ZNJO6W6,0,652
UPOH2XN,0,841
UPOH2XN,1,656
UPOH2XN,2,661
BB113LL,0,652
NEP5JGM,0,652
VYTEUHB,0,652
TM60O1G,0,653
R9V8ASK,0,651
CGU3WD0,0,651
DVYOG8H,0,652
FETU0WK,0,841
FETU0WK,1,847
FETU0WK,2,660
FETU0WK,3,666
S5YQ9Z5,0,650
7T90ZW1,0,841
7T90ZW1,1,657
YKCHHVW,0,651
YKCHHVW,1,655
W3QTQRW,0,652
SU6L8K4,0,841
SU6L8K4,1,845
SU6L8K4,2,849
SU6L8K4,3,664
SU6L8K4,4,671
BX8TRN8,0,764
3X3OWAH,0,840
V1J9RQ2,0,840
7KTWEVE,0,840
7KTWEVE,1,656
21JRL9S,0,652
607DQ3U,0,654
KBFXTIK,0,652
KBFXTIK,1,656
9BPMMIQ,0,652
QOE5FW5,0,650
7F8LY9X,0,840
7F8LY9X,1,654
7F8LY9X,2,660
I0R5JP0,0,650
5H9ET8E,0,652
RUJZYC2,0,840
3EMWE58,0,652
IKMMJ71,0,652
AK4ZOUL,0,841
AK4ZOUL,1,656
AJXBVXG,0,653
AJXBVXG,1,657
X5WXE14,0,841
X5WXE14,1,656
WDFQNSL,0,844
KBMWMIZ,0,651
0XUJKM3,0,841
0XUJKM3,1,846
0XUJKM3,2,659
0XUJKM3,3,665
IZT4YXO,0,653
IZT4YXO,1,656
K9AYQDV,0,652
YXVVFMD,0,654
OQ9Z18G,0,652
CEXX2UI,0,763
FOHRNL3,0,651
1J7KOLO,0,841
1J7KOLO,1,846
1J7KOLO,2,659
A0HLEEU,0,652
3ULQNTC,0,840
ZK0MBTR,0,765
K5BMTOU,0,839
AX2Y6Z5,0,840
AX2Y6Z5,1,845
AX2Y6Z5,2,849
AX2Y6Z5,3,665
0FQQHSF,0,653
EIOI4IK,0,652
4L0V9GY,0,841
4L0V9GY,1,655
LFVQVWJ,0,652
R3ZN959,0,840
R3ZN959,1,844
R3ZN959,2,849
R3ZN959,3,665
R3ZN959,4,668
R3ZN959,5,674
P5BU98G,0,840
P5BU98G,1,657
P5BU98G,2,659
0HINVQV,0,651
Q852ROA,0,650
Q852ROA,1,769
2ACUTQC,0,838
2ACUTQC,1,656
XVI7PEP,0,653
KCUMJ0T,0,842
VWKZ37U,0,654
VM9JC5W,0,652
QP0PVW5,0,650
FX6CMXK,0,652
LOR9RY4,0,840
4XOGT9J,0,652
AAZK51T,0,652
5F0XUUJ,0,842
5F0XUUJ,1,750
BFRDTVG,0,764
0MKRXNQ,0,651
0MKRXNQ,1,656
080PUR9,0,843
Z5565RR,0,841
Z5565RR,1,658
579YJ9X,0,840
579YJ9X,1,655
579YJ9X,2,660
JN688B9,0,651
SF2G6DV,0,840
SF2G6DV,1,844
SF2G6DV,2,659
SF2G6DV,3,664
SF2G6DV,4,669
7E5IE1X,0,839
7E5IE1X,1,654
5P5V35F,0,842
5P5V35F,1,655
5P5V35F,2,659
KP95N5O,0,840
KP95N5O,1,656
3Q87MU8,0,842
3Q87MU8,1,657
3Q87MU8,2,661
4SUF6P0,0,650
KVBHXTW,0,654
Y60ZD4K,0,652
SZ3WMPI,0,842
SZ3WMPI,1,656
19YK32S,0,764
19YK32S,1,768
3MSML1J,0,654
C87GXNX,0,652
C87GXNX,1,656
3DI11EM,0,652
NFXQMHE,0,653
JYPOOHO,0,652
8RN9PPN,0,841
8RN9PPN,1,658
25PLEWD,0,841
624AE4H,0,652
KISEK63,0,651
M8LZUHK,0,651
L7RPK0G,0,841
L7RPK0G,1,845
L7RPK0G,2,660
L7RPK0G,3,665
L7RPK0G,4,669
3HC75OS,0,653
7E3J4RE,0,650
UTTGEYV,0,839
7H17PK1,0,652
B4VAWUM,0,841
B4VAWUM,1,655
T6311S3,0,653
KMYJ4LR,0,651
JW0ELFT,0,659
GMXYT4I,0,653
99RWX37,0,651
STOL5LH,0,666
0CDYCSA,0,840
0CDYCSA,1,655
XYPBUPT,0,842
XYPBUPT,1,843
XYPBUPT,2,661
XYPBUPT,3,664
XYPBUPT,4,670
9TP7XJI,0,653
W1JQGKN,0,652
W1JQGKN,1,658
W1JQGKN,2,662
QUP1EEB,0,653
QUP1EEB,1,657
YN41QHZ,0,839
YN41QHZ,1,844
YN41QHZ,2,659
3B4YTNV,0,652
E0P3MKG,0,654
94HSZMM,0,653
TYF5S1S,0,653
S3YP1YV,0,652
0EAF0X4,0,841
MQCXW8K,0,840
ANF0XQA,0,652
KQZC65V,0,652
OWGSUI1,0,839
OWGSUI1,1,657
Z74249L,0,653
AA7OXRO,0,656
AA7OXRO,1,660
AA7OXRO,2,664
XF1XEYY,0,666
JRKMLYV,0,653
RY8RHI4,0,841
RY8RHI4,1,656
R91HXST,0,652
21HGS2Q,0,650
VFBXTJ6,0,652
VFBXTJ6,1,655
DCCPECL,0,650
DCCPECL,1,656
WQCPV5T,0,654
JYQ7SKE,0,840
JYQ7SKE,1,656
LVEU3L8,0,840
LVEU3L8,1,656
RGOOM4V,0,839
RGOOM4V,1,844
RGOOM4V,2,849
RGOOM4V,3,665
Z88JX4Y,0,652
CL9I70D,0,652
K0CS9X6,0,843
K0CS9X6,1,656
DZ7ZPHH,0,651
WXALNZ8,0,841
WXALNZ8,1,657
CV1GJRO,0,840
CV1GJRO,1,655
HFJ1SE9,0,651
WPQ4UOL,0,652
GKQOWDW,0,653
P5IS3GN,0,841
P5IS3GN,1,658
0SJNG6R,0,765
QK8BX8S,0,840
S7J2YFG,0,843
S7J2YFG,1,656
XP8GRQY,0,843
AT2DAII,0,651
OYO1W0I,0,659
4G193QH,0,651
V1LUAOI,0,652
V1LUAOI,1,656
JFL5SPQ,0,654
QBUEYJJ,0,665
ATOJEAE,0,652
J1GWEMV,0,841
ZXCKPXI,0,841
6IU3SXR,0,841
6IU3SXR,1,845
6IU3SXR,2,849
6IU3SXR,3,666
6IU3SXR,4,670
8W8LV62,0,840
8W8LV62,1,655
DPAYJ5X,0,653
9RZ24IC,0,840
9RZ24IC,1,654
OTTBF8S,0,841
223X2UM,0,651
BAR8FXW,0,841
BAR8FXW,1,655
BAR8FXW,2,662
KX4GZA8,0,841
KX4GZA8,1,656
BZH8QZF,0,650
3UEHAXG,0,651
8D20ZZS,0,652
YS03PLB,0,653
56CU7EC,0,839
56CU7EC,1,654
NRC7FA4,0,840
NRC7FA4,1,657
NRC7FA4,2,662
9Y239O9,0,665
KMYYYS2,0,843
KMYYYS2,1,656
X8ABMU8,0,840
X8ABMU8,1,656
X8ABMU8,2,660
WLLN2PF,0,649
GY6WPAO,0,650
TN1XPSZ,0,841
NHFTAUQ,0,652
FR3JM1Z,0,652
PA95YC5,0,666
DO52TRU,0,652
DO52TRU,1,670
EEXF9D2,0,653
EEXF9D2,1,655
DWMQZ0X,0,651
NBHUI9S,0,652
2NBM5M6,0,840
2NBM5M6,1,656
I2T8DRA,0,652
MO4JBVN,0,652
L1JDGPF,0,652
3USIV13,0,652
IJ4CW7N,0,659
IM3YUMF,0,652
715WDUJ,0,653
4J0O6IU,0,840
4J0O6IU,1,657
1VQZAA0,0,842
1VQZAA0,1,657
J1N669T,0,652
EHTRYEF,0,840
EHTRYEF,1,845
EHTRYEF,2,662
EHTRYEF,3,666
EHTRYEF,4,669
EHTRYEF,5,674
VSR0WOM,0,652
A2VNJMM,0,844
KLQANSN,0,842
CZ1HUUC,0,841
CZ1HUUC,1,657
5H7KA0C,0,840
5H7KA0C,1,655
3PYW6Q7,0,652
3PYW6Q7,1,656
F4WLZQF,0,651
8UJZ42R,0,651
RP9GI46,0,842
0KYYU0O,0,840
0KYYU0O,1,844
0KYYU0O,2,661
8AAYPOV,0,653
8AAYPOV,1,657
YQ7H9LM,0,841
YQ7H9LM,1,655
HM5Q2ZF,0,843
HM5Q2ZF,1,657
TWFLXF7,0,652
EOR8VCO,0,652
IMKB0N6,0,652
U3QQZSB,0,651
1ILTBK0,0,839
1ILTBK0,1,844
1ILTBK0,2,849
1ILTBK0,3,664
1ILTBK0,4,670
1ILTBK0,5,674
1ILTBK0,6,678
1ILTBK0,7,682
1ILTBK0,8,687
HSXLG9M,0,652
QVMPEZP,0,843
QVMPEZP,1,657
2E3H2BT,0,652
2E3H2BT,1,658
KF5TSRA,0,841
KF5TSRA,1,847
LPELIX1,0,653
ON14RXK,0,652
ON14RXK,1,657
S3USKUN,0,652
S3USKUN,1,656
9U8W4G8,0,841
9U8W4G8,1,846
RONCC38,0,651
8KKCYZ3,0,652
FWZLHLZ,0,651
6G4BTKD,0,651
TYV7Y4V,0,841
TYV7Y4V,1,657
GNXGUF7,0,841
GNXGUF7,1,657
GNXGUF7,2,662
GNXGUF7,3,665
GNXGUF7,4,782
GNXGUF7,5,675
L9WRXZA,0,841
4BMVM1J,0,653
YA305CE,0,651
YA305CE,1,655
U0Z62NN,0,651
ADLFH7B,0,665
6WLBYL1,0,652
6WLBYL1,1,656
6WLBYL1,2,661
9JSO3O4,0,652
9JSO3O4,1,657
9JSO3O4,2,661
WM761QM,0,651
9XQLVAX,0,841
5R56YA5,0,651
KVZ9TVZ,0,842
KVZ9TVZ,1,846
KVZ9TVZ,2,850
KVZ9TVZ,3,664
EOSD8YE,0,653
ZM4WO8S,0,653
1H027OD,0,841
1H027OD,1,657
5V2W3H1,0,651
MTS2VS6,0,654
IRCW02Q,0,651
E4XDBEL,0,665
48IU7QB,0,763
BN09YTP,0,840
BN09YTP,1,657
BN09YTP,2,662
52RS4JS,0,652
52RS4JS,1,656
52RS4JS,2,659
H8ZRU0J,0,650
H8ZRU0J,1,655
KSEJNUP,0,666
DNI0HOL,0,652
DNI0HOL,1,657
DNI0HOL,2,662
73PLWNI,0,840
73PLWNI,1,656
3WR1AZP,0,649
3QLJN2N,0,842
3QLJN2N,1,656
3QLJN2N,2,661
GNIVG8R,0,841
GNIVG8R,1,656
TGD80NR,0,840
TGD80NR,1,844
TGD80NR,2,849
TGD80NR,3,664
TGD80NR,4,668
OPBK9TY,0,651
857UF1P,0,840
857UF1P,1,655
857UF1P,2,662
476YXWG,0,842
476YXWG,1,657
476YXWG,2,662
476YXWG,3,665
CRHG1BT,0,652
CRHG1BT,1,655
8OHQ9Y4,0,659
KFOUWDP,0,652
157ZM3T,0,653
B1GY97W,0,653
6G8XW6U,0,651
SUUGSEM,0,653
SUUGSEM,1,657
PQFU8XY,0,659
J5XXW7E,0,651
J5XXW7E,1,656
J5XXW7E,2,661
GWNHERA,0,842
3PTVCXU,0,651
ZOG5V7P,0,841
ZOG5V7P,1,845
ZOG5V7P,2,849
ZOG5V7P,3,664
ZOG5V7P,4,669
ZOG5V7P,5,673
ZOG5V7P,6,677
ZOG5V7P,7,683
UX6KBYR,0,844
UX6KBYR,1,657
N4JVNHY,0,764
WKE5HXY,0,651
1D3WO7S,0,653
1D3WO7S,1,664
HLHJ8PL,0,652
VORJF05,0,652
DPG830J,0,840
2G7T8QY,0,840
2G7T8QY,1,656
YQS0VHN,0,654
Q9PNUNT,0,653
A14W9NY,0,842
IBNWK40,0,840
IBNWK40,1,657
47T7T3L,0,653
ICYXH6C,0,665
R27725X,0,840
R27725X,1,654
R27725X,2,661
SB2KUSM,0,652
XNVR5PJ,0,651
40RUEHB,0,842
0A9Y927,0,767
TH9Z1SV,0,651
C8SMZ0B,0,651
XKG5MAN,0,650
XKG5MAN,1,655
VSEZ97G,0,652
L8K22XP,0,652
TOOPYEL,0,652
NYN1VTB,0,841
NYN1VTB,1,657
NYN1VTB,2,661
7BUSFDD,0,652
7BUSFDD,1,655
VAX7SBA,0,839
VAX7SBA,1,655
LQ9MCCO,0,653
3338V19,0,840
3338V19,1,656
SF01KOM,0,652
DYF5BVK,0,840
DYF5BVK,1,657
MVO2EDL,0,839
MVO2EDL,1,845
MVO2EDL,2,661
MVO2EDL,3,663
Q50RLDH,0,659
9PUDE98,0,650
B795KUQ,0,650
IVFG5KZ,0,653
MMRKK4W,0,650
HP74TYR,0,652
1WWAHTQ,0,651
1WWAHTQ,1,656
1WWAHTQ,2,659
S2R4O4F,0,840
S2R4O4F,1,655
6461V3Y,0,840
E9KPIQS,0,841
E9KPIQS,1,845
E9KPIQS,2,662
Z1Y82I7,0,843
Z1Y82I7,1,845
Z1Y82I7,2,852
Z1Y82I7,3,666
Z1Y82I7,4,669
AA252WN,0,841
AA252WN,1,843
BLDZS02,0,653
YDERRRO,0,841
YDERRRO,1,657
98TR1QT,0,652
O3VEPOA,0,651
8HRO13D,0,653
YYNSGS6,0,841
YYNSGS6,1,657
YYNSGS6,2,660
CPEA7ZB,0,651
BDZTZLD,0,841
B7UY4EA,0,653
B7UY4EA,1,656
8LDEF8L,0,840
8LDEF8L,1,657
NJYNLAK,0,652
OL458VL,0,651
Z3ELH5Q,0,659
Z3ELH5Q,1,664
ZDF3J9O,0,653
ZDF3J9O,1,655
WYD15T1,0,764
WYD15T1,1,768
TB8EFYA,0,651
TB8EFYA,1,655
U4Y50GN,0,652
906NARR,0,846
906NARR,1,658
TMVYEU4,0,839
TMVYEU4,1,656
HJORF63,0,651
CACGHSC,0,667
ITL1N8E,0,653
TM9JOZK,0,652
TM9JOZK,1,656
O9LRPSZ,0,651
RV2GTO3,0,841
RV2GTO3,1,656
R8RZ1FV,0,841
R8RZ1FV,1,845
R8RZ1FV,2,660
R8RZ1FV,3,665
KYYDMGF,0,841
KYYDMGF,1,656
TW8U232,0,652
0J67SKH,0,840
0J67SKH,1,654
0J67SKH,2,659
OX4HJZM,0,651
BI525EU,0,652
PX9HKMC,0,650
6FOUVQ0,0,842
6FOUVQ0,1,846
6FOUVQ0,2,660
6FOUVQ0,3,664
6FOUVQ0,4,670
0E6Q5CE,0,653
FV4MA3I,0,651
2F5QDKX,0,842
8UGU84A,0,651
8UGU84A,1,657
8EX6N60,0,653
YPQVRXM,0,650
E6579WR,0,652
E6579WR,1,658
62TPW8A,0,652
VYDME58,0,653
8MMDIU5,0,651
8MMDIU5,1,656
Z0J4QEB,0,652
WWC0EGT,0,839
WWC0EGT,1,655
C5VTBDZ,0,841
C5VTBDZ,1,847
C5VTBDZ,2,660
P7OO66V,0,653
CBC9U4D,0,650
COMJY6H,0,651
COMJY6H,1,655
VAVJRPV,0,651
YU9535G,0,651
7R68EBQ,0,841
7R68EBQ,1,656
YLCWC86,0,839
9622A3S,0,840
78LKHTQ,0,840
ALIT580,0,651
JEJQ5MV,0,841
JEJQ5MV,1,657
JEJQ5MV,2,661
0XZM94F,0,841
88Q8Y5V,0,840
8O4F4AQ,0,843
DHX81HU,0,652
YM0OIRI,0,650
CPF7939,0,651
7E0RZS5,0,651
IMQ4HF5,0,652
