Cid,Locnum,Loctype,Clatitude,Clongitude,Vid
5O4E3Z3,1.0,1.0,-0.596098221,0.751759477,4.0
ZBADC7Y,1.0,2.0,-0.782695316,0.149609629,299.0
S4K21OD,0.0,1.0,0.220750654,0.506452388,856.0
5ZAGR1K,0.0,2.0,-0.843500931,-0.119407877,161.0
8RUHGNI,0.0,1.0,-0.600369976,0.741159835,4.0
CYUL4DY,0.0,2.0,0.0914638,0.509641002,157.0
5NUSLPA,0.0,1.0,-0.216549098,0.464894189,67.0
WV87D2P,0.0,2.0,0.047571971,0.512882512,157.0
27K0JEF,0.0,2.0,0.061564329,0.640647862,547.0
NSSCJFD,0.0,2.0,0.282757885,0.506660092,856.0
KDBJDPE,2.0,2.0,0.633820625,0.565511533,79.0
KDBJDPE,3.0,4.0,-0.149994642,0.56750239,43.0
KDBJDPE,4.0,1.0,-0.067885654,0.624055504,134.0
3ZPR241,0.0,2.0,-0.115692073,0.563372811,43.0
D39HP1S,0.0,1.0,-0.804331269,0.156042359,299.0
IVFI90V,0.0,1.0,0.219474174,0.600521406,76.0
T93873N,0.0,3.0,-0.539924731,0.177166717,78.0
DWNEE7H,5.0,1.0,0.020389165,0.591782544,110.0
9AAS00W,0.0,2.0,-0.921161675,-0.143934098,161.0
K9UGDAM,7.0,2.0,-0.615510598,0.750670247,4.0
10CO0AT,1.0,1.0,-0.104105407,0.159896948,845.0
NAUBSMK,0.0,1.0,0.229697543,0.5839373,76.0
2PJE01P,1.0,1.0,-0.095738093,0.597221565,676.0
UUEK0OG,0.0,1.0,-0.011965589,0.486761454,149.0
07DZ7A4,2.0,2.0,-0.621571547,0.162786419,197.0
7BYS4MI,1.0,2.0,-0.296646459,0.734752869,271.0
PR03H8A,0.0,2.0,0.297303846,0.554146364,274.0
PR03H8A,1.0,2.0,0.483401923,0.5625075,28.0
0M9CZLY,1.0,2.0,0.225590918,0.516852452,856.0
U7PC3HX,2.0,2.0,-0.098795634,0.644800241,134.0
OQJS8CV,1.0,3.0,-0.833453904,0.03999098,356.0
GAOUGIO,2.0,2.0,-0.509041277,0.699593732,841.0
U0XKZRL,4.0,1.0,-0.128281731,0.526978114,43.0
U0XKZRL,6.0,2.0,-0.328662175,0.731098504,271.0
1LX5XXL,0.0,1.0,0.455385505,0.520215285,28.0
F4CNTWZ,3.0,1.0,0.004954404,0.547821219,110.0
NI7S2V8,0.0,2.0,0.517634745,0.571587838,28.0
JUEPW2Y,1.0,3.0,1.685978047,0.721181673,192.0
J3V8TCS,0.0,2.0,-0.635035817,0.1609804,197.0
52ARSZW,0.0,2.0,-0.430303535,0.746834762,13.0
2GMTW7B,0.0,3.0,-0.551343984,0.742675436,4.0
LPM6VC9,0.0,2.0,-0.438041202,0.055559779,419.0
0BM9BTF,1.0,2.0,-0.828922832,0.091530336,154.0
QSS1FMN,1.0,2.0,1.672337728,0.774877184,192.0
Z1EVMAB,3.0,1.0,-0.461116889,0.664539334,176.0
UYTY1F2,1.0,2.0,2.193467177,0.739128367,243.0
NY73W6G,3.0,2.0,-0.095067308,0.522003409,43.0
FQZF8G4,0.0,2.0,0.016934415,0.553860113,110.0
CPBD185,0.0,1.0,-0.035482738,0.562750758,149.0
V1HLX1B,2.0,1.0,-0.081788665,0.545251136,43.0
ELWZAHX,0.0,2.0,0.007539366,0.551287631,110.0
4NMS85R,0.0,4.0,-0.840134036,0.109278635,154.0
AY1H7JR,0.0,1.0,-0.586428473,0.072537705,90.0
TI8MQZ0,1.0,1.0,-0.601374234,0.739936077,4.0
SRE8FML,0.0,3.0,0.272534524,0.507789363,856.0
SH36YF8,0.0,1.0,-0.481409848,0.062874133,86.0
5BANXVA,0.0,2.0,0.044570243,0.537961167,110.0
FDTQ1AF,3.0,2.0,0.063957456,0.572544137,157.0
JIB0U73,3.0,1.0,-0.873004545,0.111151139,154.0
JIB0U73,4.0,1.0,-0.117648518,0.518910188,43.0
IZOEG5A,0.0,2.0,-0.816518387,-0.092178884,193.0
USBI45V,2.0,2.0,0.528210511,0.566766182,66.0
L24VTUH,0.0,2.0,-1.170406195,0.06051235,55.0
B2Z8IV2,0.0,2.0,-0.651384808,0.092267159,398.0
90R1BEP,1.0,1.0,-0.621146217,0.165842765,197.0
90R1BEP,2.0,1.0,-0.549529894,0.104462166,583.0
U21IHB2,0.0,2.0,0.553236948,0.531517769,115.0
3XDA0MQ,0.0,1.0,0.239465485,0.536398323,76.0
149DTEW,2.0,1.0,-0.494558281,0.097854816,86.0
OOMB4CY,1.0,2.0,-0.118825428,0.605397257,676.0
MVUQQYG,0.0,2.0,-1.015489577,0.082639667,84.0
RSKVQ4D,0.0,2.0,-0.812416715,0.167472093,299.0
9YEW3GZ,1.0,2.0,-0.570803264,0.112968196,90.0
IFWR3BQ,0.0,1.0,-0.175698453,0.490420536,67.0
XLM81WE,1.0,3.0,0.29888596,0.552903182,274.0
J2KXEVD,1.0,2.0,-0.660629021,0.210757942,197.0
J2KXEVD,3.0,1.0,-1.253248009,0.120191111,843.0
6ECDO1H,0.0,2.0,0.23051163,0.466514527,856.0
R1ND7IC,0.0,2.0,-0.867955089,0.119710294,154.0
FII6XF4,1.0,2.0,-1.598726994,-0.087925837,849.0
L9G24M2,2.0,2.0,-0.029671075,0.614531186,104.0
NOZFQR7,0.0,2.0,-0.195680567,0.474504064,67.0
XC97JIX,0.0,1.0,0.284087515,0.571043777,76.0
N6AYN3W,0.0,2.0,-0.6302,0.772570682,75.0
QLUBEJ8,0.0,2.0,0.034986006,0.6311946,547.0
4BY2RQQ,1.0,2.0,-0.646772178,0.737563999,391.0
BSFZBIC,0.0,2.0,-0.142835742,0.501923555,67.0
QEFQJTG,0.0,2.0,0.016860084,0.499145172,201.0
EWDW8IY,2.0,4.0,2.217138901,0.68963433,243.0
7NGMW1A,3.0,2.0,0.499103836,0.523798743,28.0
7NGMW1A,4.0,4.0,-0.618089396,0.787577195,4.0
K3N13O5,1.0,2.0,0.589655295,0.525325269,106.0
K3N13O5,2.0,1.0,0.275593003,0.492688412,856.0
GBI3U24,2.0,2.0,-0.11791346,0.60634159,676.0
S69BFQ9,0.0,2.0,-0.979811721,0.074656732,44.0
II9YNDS,2.0,1.0,0.59725577,0.562975052,106.0
FJ4MIOO,1.0,2.0,-0.387698215,0.634674904,20.0
S7JZOVK,0.0,2.0,-0.624407073,0.753638203,4.0
20SFFKT,4.0,4.0,-0.122526923,0.182621318,845.0
20SFFKT,5.0,1.0,-1.060685704,0.094957772,180.0
BXXYFJK,1.0,1.0,-0.799045735,0.138145909,299.0
Z6IQZUE,0.0,1.0,1.992389631,0.762249466,573.0
9LAD95A,0.0,2.0,-0.427986139,0.638792414,20.0
Q3W679S,1.0,2.0,-0.666607885,0.17485225,197.0
7HUS611,2.0,1.0,0.038358228,0.538676518,110.0
4C8BC46,0.0,2.0,-0.725916826,0.229898031,577.0
9WY5QH2,4.0,2.0,0.03779273,0.633250452,547.0
V0K4QNY,1.0,1.0,-0.372333124,0.658331144,20.0
NOEU08V,0.0,2.0,-0.650167308,0.092296591,398.0
PW5C68G,2.0,2.0,0.047686178,0.534524326,110.0
8IAP77K,4.0,1.0,0.086145686,0.53752226,157.0
6670L17,0.0,2.0,-0.811605503,0.103611464,225.0
PZHWJ7P,0.0,1.0,-0.475044808,0.080972,86.0
KGD27BS,0.0,1.0,0.067136476,0.610375476,547.0
4NF57VO,0.0,3.0,-0.703082327,0.071953694,81.0
I3EAKGI,4.0,1.0,-0.981475389,0.109100998,84.0
OSFPA9M,1.0,1.0,0.524073477,0.549370009,28.0
E5QPEIZ,0.0,1.0,-0.488995176,0.698210036,841.0
ARMTHS7,1.0,2.0,-0.56643338,0.747568335,4.0
QNDFECH,1.0,1.0,0.01353683,0.519690904,110.0
EZHVFWU,0.0,3.0,-0.95747261,0.15842852,83.0
84LHOYL,1.0,2.0,-1.019587531,-0.099659914,459.0
5T9EESY,0.0,4.0,-0.485864235,0.083345026,86.0
5AZGYZ3,0.0,2.0,0.574067254,0.563260374,115.0
C5JX00T,1.0,1.0,-0.113341854,0.17802154,845.0
N5PODR6,1.0,4.0,-0.175616455,0.48568013,67.0
S8YQR3J,0.0,1.0,-0.470521972,0.675576777,176.0
BFEA5F4,0.0,2.0,-0.158936385,0.537527374,43.0
74HSFHL,0.0,2.0,2.171284115,0.738946251,855.0
P4LBY5R,3.0,2.0,-0.737500634,0.056789633,81.0
SRQQNNL,0.0,2.0,-0.072955269,0.566480973,676.0
SRQQNNL,1.0,2.0,-0.601545549,0.755380115,4.0
E5NL19D,1.0,2.0,-0.331352374,0.693770148,271.0
P3Y1CCH,0.0,2.0,-0.059081549,0.52266399,149.0
QBH85D3,1.0,3.0,-0.719644231,0.213344545,577.0
0HGGXJE,2.0,2.0,-0.888587361,0.086371655,154.0
WQZPFMH,1.0,2.0,-0.507435931,0.699155703,841.0
ST3A9RA,1.0,1.0,0.229124113,0.58579364,76.0
8UQPT48,0.0,3.0,-0.465707188,0.659640493,176.0
2CK40W2,1.0,1.0,-0.329513954,0.692283741,271.0
2D7WW51,3.0,3.0,-0.786823647,0.231655435,577.0
Y24DXTK,3.0,1.0,-0.114282689,0.60673605,676.0
ZPTOON2,1.0,2.0,0.60178427,0.549666472,79.0
7K6FF0M,0.0,1.0,-0.023469956,0.469302712,303.0
393NDTK,0.0,1.0,-0.049478293,0.517605101,149.0
LOOS96T,2.0,1.0,-0.088146327,0.157993494,845.0
NBEF5HL,1.0,3.0,-0.712129603,0.21823728,577.0
KJ0IZUE,0.0,2.0,-0.293940401,0.730266409,271.0
KJ0IZUE,1.0,2.0,0.241451034,0.55312403,76.0
28LQAEX,0.0,2.0,-1.828791691,-0.00453999,196.0
BVMQHDU,1.0,2.0,0.554105733,0.550622412,115.0
ISYHJ6B,0.0,2.0,-0.463799691,0.076542905,86.0
0NH5KNN,2.0,2.0,0.023657851,0.443705815,303.0
LLXSRZN,3.0,2.0,-0.430222243,0.133322967,846.0
DJPTG4S,0.0,4.0,-0.648564115,0.092034883,398.0
QU3Q25V,0.0,4.0,-0.007504457,0.601958521,858.0
23GN5V5,1.0,2.0,0.281215308,0.542084472,76.0
B81BI9G,3.0,4.0,0.003645454,0.483494036,303.0
8LYKTU7,0.0,1.0,-0.873702372,0.056224236,154.0
RV5I699,1.0,1.0,-0.095206455,0.619582201,134.0
M3HUECW,1.0,1.0,0.011250111,0.597627363,547.0
LI7DIZT,0.0,1.0,0.000366063,0.551969613,110.0
Y1T3FWK,1.0,2.0,-0.651427907,0.711902644,391.0
Y1T3FWK,3.0,2.0,-0.449692879,0.738154704,13.0
DYH66HC,3.0,1.0,-0.122701676,0.605650097,676.0
WZSZ6A5,0.0,3.0,-0.095441538,0.157488341,845.0
48468W7,3.0,2.0,-0.669201814,0.08345762,195.0
QCKFT4W,1.0,2.0,-0.616607513,0.737059426,4.0
EDRXF0N,3.0,1.0,-0.132334046,0.571676076,43.0
V97NUJU,0.0,2.0,-0.085345649,0.553178893,43.0
2532Y1A,1.0,2.0,0.249481762,0.489442139,856.0
5NHAOL8,1.0,2.0,0.461772569,0.524455869,28.0
B7KFQZZ,1.0,3.0,-0.844857096,-0.149040742,161.0
47WXWZV,0.0,2.0,0.565908238,0.568748659,115.0
K5OBZMZ,1.0,1.0,-1.263845876,0.080416923,843.0
FOSFLZN,2.0,2.0,-0.517118703,0.745135849,33.0
FOSFLZN,3.0,2.0,1.729861558,0.726758772,192.0
OFLCQO2,0.0,1.0,-1.001687342,0.100702615,84.0
AF20MV6,3.0,3.0,0.238513654,0.547731341,76.0
J2MTPWT,0.0,1.0,-0.447901269,0.745367551,13.0
B9ZP46X,0.0,3.0,-0.171131259,0.463670073,67.0
UWA0JCF,0.0,1.0,2.375643126,0.70638315,199.0
G1CXT4B,3.0,4.0,-0.983243513,0.078975823,84.0
G1CXT4B,7.0,1.0,-0.948522179,0.179939603,83.0
V5IFWIP,0.0,4.0,-0.054798206,0.525683286,149.0
92N4IV2,0.0,1.0,-0.168885049,0.492445372,67.0
WLETJOQ,0.0,1.0,0.254558056,0.555426005,76.0
IONLQMI,0.0,1.0,-0.765496028,0.232111026,577.0
K270C6Q,1.0,2.0,-0.428914022,0.740319199,13.0
QC8SSOC,0.0,1.0,-1.163636671,0.142528121,55.0
28B3QGG,2.0,2.0,-0.079596568,0.544154631,43.0
AFUCH3F,0.0,2.0,-0.538837743,0.192136796,78.0
423SCBR,0.0,1.0,0.077312566,0.574642514,547.0
6XFZJGK,0.0,2.0,0.288656476,0.542510681,274.0
6XFZJGK,1.0,1.0,-1.008568181,0.036767936,84.0
IFBUPS1,0.0,1.0,-0.976039566,-0.07089161,459.0
62PW8QZ,1.0,1.0,-0.519614783,0.096914464,86.0
ETB9HI2,1.0,2.0,0.007849544,0.59176625,110.0
ETB9HI2,2.0,2.0,0.053708607,0.538061975,110.0
478OWMF,2.0,2.0,-0.549807379,0.104778302,583.0
LKSA1UK,0.0,1.0,0.474717881,0.553105554,28.0
K68SREE,1.0,1.0,-0.52922615,0.065755222,86.0
RDZFQG3,0.0,2.0,-0.132637698,0.149543012,845.0
RDZFQG3,1.0,2.0,-0.056230509,0.636263951,104.0
9AJM2R7,3.0,2.0,-0.038568817,0.541724542,149.0
HNKGJWD,0.0,4.0,2.258947077,0.715413677,243.0
9RW9VXX,0.0,2.0,-0.589683466,0.093142709,90.0
XHIDGZ4,4.0,4.0,-0.618112535,0.198977766,197.0
8IU870Q,0.0,4.0,-0.004039414,0.486451466,303.0
8IU870Q,1.0,4.0,-0.484923658,0.747592913,13.0
8HU956O,6.0,2.0,-0.294514846,0.732854656,271.0
LIX3V4B,3.0,1.0,-0.507844499,0.697455159,841.0
4O0FCZJ,0.0,3.0,-0.560801898,0.054350499,537.0
J4U5XT1,0.0,2.0,-0.544733466,0.177174337,78.0
7VVPT7E,0.0,4.0,-0.465553588,0.072969754,86.0
KUJRVOK,1.0,1.0,-0.84575362,0.153579403,299.0
A0ZO31K,0.0,2.0,-0.558243953,0.742534467,4.0
X0OU042,0.0,1.0,-0.444013962,0.116110648,846.0
J0LFUTZ,2.0,2.0,-0.455904044,0.021272582,419.0
GKV9D86,1.0,2.0,0.054619212,0.63219696,547.0
72SMUCA,3.0,2.0,-0.115457908,0.561139589,43.0
1KPT3Q2,1.0,1.0,-0.034809042,0.612287931,104.0
XFQWXUE,0.0,1.0,-0.910991432,0.08346122,44.0
268W1N5,0.0,2.0,-0.007383918,0.439417176,303.0
ZIAAU8H,0.0,2.0,-0.128797172,0.521052582,43.0
KA5THPM,0.0,2.0,-0.769597139,0.096136592,300.0
LV1VNA9,1.0,1.0,-0.984875089,-0.071414924,459.0
9I1YEMA,0.0,1.0,-0.786557602,0.077324013,225.0
R769HKG,0.0,4.0,-1.063245725,0.094719778,180.0
IH9LD3J,0.0,1.0,-0.478688546,0.747432886,13.0
DIJDSBV,0.0,2.0,-0.730914233,0.102934296,81.0
1DHUVN0,2.0,2.0,0.017848674,0.538672676,110.0
1DHUVN0,4.0,4.0,-0.053514535,0.652653381,104.0
9SWQ4P4,2.0,2.0,-0.623993559,0.074466305,90.0
4U8SAFL,1.0,2.0,0.054647647,0.586721745,203.0
4U8SAFL,2.0,1.0,-0.077109037,0.632834405,134.0
LFT0DAI,0.0,1.0,-1.153732157,0.132539178,55.0
SCB2QV8,4.0,2.0,0.281548343,0.570122139,76.0
SCB2QV8,6.0,1.0,0.053786507,0.55640067,110.0
SCB2QV8,7.0,3.0,0.271060673,0.512277554,856.0
SCB2QV8,9.0,3.0,0.068422522,0.613237073,547.0
RX0I3NS,0.0,2.0,-0.119644881,0.563810194,43.0
0J579FL,0.0,2.0,0.228763643,0.518343703,856.0
8D1A652,1.0,2.0,-0.096688077,0.619585773,134.0
HAO5GXG,2.0,1.0,-0.369216594,0.648152606,20.0
C6QTA7U,0.0,2.0,0.26667827,0.495485491,856.0
9Q33231,0.0,4.0,0.641133512,0.552539582,79.0
DQTEM0I,0.0,3.0,2.21727555,0.721367571,243.0
4R4XCWR,0.0,1.0,-0.816431969,0.054329354,225.0
TTMIPPU,1.0,2.0,0.241749702,0.536371428,76.0
V5EUZQT,5.0,2.0,-0.220250714,0.485598705,67.0
L9LK1MN,2.0,1.0,0.024594536,0.611389167,547.0
EBHTPFM,2.0,3.0,0.019883654,0.548725182,110.0
EBHTPFM,5.0,4.0,-0.379925692,0.641545488,20.0
QP7QQF6,1.0,2.0,-0.055896979,0.623255413,104.0
CCF0KN6,0.0,2.0,-0.708817308,0.049607955,81.0
ODTZN7R,1.0,2.0,-1.240893777,0.101564746,843.0
9RIGPAQ,0.0,2.0,-0.304752235,0.72289262,271.0
ZKIFC9L,0.0,2.0,-0.785542562,-0.082141899,193.0
VAQD9RK,0.0,2.0,0.032757025,0.613619407,547.0
VAQD9RK,2.0,2.0,0.000718922,0.487818574,303.0
CB5MX3I,0.0,1.0,-0.89589,0.1472285,83.0
8PBHLUH,0.0,1.0,2.140438312,0.72000696,855.0
8Y9TT65,3.0,2.0,-0.807720957,0.100745472,225.0
3GY36LW,0.0,1.0,-0.03129904,0.629128842,104.0
M4U87S8,1.0,2.0,0.561132074,0.549763266,115.0
M4U87S8,2.0,2.0,0.505382324,0.576179081,28.0
WY59GQ2,1.0,3.0,-0.572368354,0.092606792,90.0
O169R8I,0.0,4.0,-0.096908767,0.619091893,134.0
O169R8I,1.0,2.0,-0.096849681,0.575519713,43.0
ENA3TK7,0.0,3.0,0.66569687,0.540869687,79.0
KFK9KJR,0.0,2.0,-0.540149218,0.177144619,78.0
31PGJJV,1.0,1.0,0.217240385,0.469339318,856.0
WF8BS04,0.0,1.0,0.287943604,0.541997862,274.0
2XM2GVL,1.0,1.0,-0.622353103,0.715463378,391.0
YRVOTHL,0.0,2.0,-0.705902874,0.083025752,81.0
ZY9AWNH,0.0,2.0,-0.096069748,0.528654968,43.0
0YJ0PGP,0.0,1.0,-0.645206285,0.186598005,197.0
ELGG7DE,0.0,2.0,-0.145489643,0.469545965,67.0
KYVDQ25,0.0,1.0,-0.696238977,0.054510882,81.0
92T7X8Y,1.0,2.0,-0.09460047,0.638860102,134.0
2W2X612,1.0,2.0,-1.810487624,-0.021580399,196.0
I3VDRPI,1.0,4.0,-0.962829183,0.148613008,83.0
A75VPZ5,0.0,2.0,2.180042587,0.694040586,243.0
ULHOA0W,2.0,2.0,-0.215149719,0.45691403,582.0
I0RJJGH,6.0,2.0,0.266180769,0.499315682,856.0
SUC487V,1.0,3.0,-0.469752568,0.749324233,13.0
BF3NLUW,0.0,2.0,-0.119538527,0.149035526,845.0
QP1HQD6,0.0,2.0,-0.738215391,0.231705475,577.0
20SC3S5,1.0,1.0,-0.683887417,0.079304949,81.0
7QU8A9B,3.0,2.0,0.468190173,0.519875972,28.0
PW05PXO,0.0,2.0,-0.072978904,0.533056229,43.0
LXEW8XG,0.0,2.0,-0.546901529,0.741740473,4.0
2NS8HDP,2.0,4.0,0.317921776,0.540885985,274.0
2NS8HDP,3.0,3.0,-0.12896719,0.157474287,845.0
UZQX5WL,0.0,2.0,-0.62723669,0.070690639,90.0
8EEZBD4,0.0,1.0,-0.098953135,0.515808559,43.0
EB010N2,1.0,2.0,-1.127806196,0.11295169,55.0
NSM7SQX,0.0,2.0,-0.599681667,0.750690424,4.0
1JDLUZK,1.0,1.0,-0.530283604,0.091817607,537.0
Z6G4OX5,1.0,1.0,0.601927267,0.556740299,79.0
0SYC5E7,0.0,1.0,0.044327977,0.641995063,547.0
7P50F2J,1.0,4.0,0.047920047,0.520059587,110.0
Y4R0WT5,4.0,1.0,-0.857968477,0.152215442,299.0
09JY0Q7,0.0,2.0,-0.509571598,0.698607961,841.0
PW825TQ,1.0,1.0,0.657712443,0.542132183,79.0
C36R8QI,1.0,3.0,0.01831314,0.62175546,547.0
5H4RTE9,0.0,2.0,-1.031827257,0.10396146,84.0
8KZ1OPR,0.0,2.0,-0.336330796,0.722946722,271.0
IFXS3AU,0.0,1.0,-0.62602313,0.128552835,90.0
IFXS3AU,1.0,2.0,-0.985319927,0.10986613,84.0
QIQCEQS,5.0,1.0,0.048091956,0.572660722,110.0
LFV2O1J,2.0,1.0,0.027168558,0.443753147,303.0
KICP5RQ,0.0,1.0,-0.122373826,0.589157089,43.0
L44NPVE,1.0,2.0,-0.054428683,0.650887236,104.0
C8D4BO3,4.0,2.0,0.233013077,0.496032227,856.0
C8D4BO3,5.0,2.0,-0.04121,0.635068205,104.0
C8D4BO3,6.0,3.0,-0.134998269,0.598632591,676.0
59ESNZY,0.0,2.0,0.544334278,0.562264969,578.0
59ESNZY,1.0,2.0,-0.400275858,0.63063423,20.0
3GV0L1E,2.0,4.0,0.044498111,0.63031068,547.0
HC6QFQJ,1.0,4.0,-0.589458984,0.790773844,4.0
PX5JXDA,0.0,1.0,0.011914683,0.653390354,104.0
PX5JXDA,1.0,3.0,0.089543369,0.509535847,157.0
9BJFZKT,0.0,1.0,0.640430186,0.549895473,79.0
18PZ9IH,0.0,1.0,-1.018736433,0.083655005,84.0
18PZ9IH,1.0,2.0,-0.076287738,0.545342575,43.0
ZX2XLPU,0.0,2.0,-0.798098377,0.16553207,299.0
0K5EARA,0.0,1.0,-1.781825534,0.020224508,196.0
6MX2Y9V,0.0,1.0,-1.261874888,0.09519675,843.0
6YX1U6W,1.0,1.0,-0.856506331,0.083064042,154.0
U6PHSKT,4.0,2.0,-0.119052948,0.554693138,43.0
U6PHSKT,6.0,2.0,0.488970564,0.567237209,28.0
U6PHSKT,8.0,4.0,0.288852638,0.48363073,856.0
AQ1XVEK,3.0,4.0,0.584229448,0.487582543,115.0
A8INURN,0.0,2.0,-0.053248338,0.622350366,104.0
OUQM8A8,1.0,2.0,-0.486632994,0.069820305,86.0
EIXV71J,0.0,1.0,-0.064464545,0.599938483,134.0
DCT1NJZ,1.0,2.0,-0.904437923,-0.117572573,161.0
FA7SCOU,0.0,3.0,2.204467981,0.705906441,243.0
J1UUWG8,3.0,2.0,-0.422815655,0.669960059,20.0
J1UUWG8,4.0,1.0,-0.613657735,0.759531951,4.0
4616TOW,1.0,1.0,2.139070897,0.703832139,855.0
K0F2XTA,0.0,3.0,-0.15061128,0.500743993,67.0
S0MFGGS,1.0,1.0,-0.581467308,0.093725909,90.0
G37R99W,2.0,2.0,-0.783578726,0.076633385,225.0
PZM4LML,1.0,1.0,-0.067051461,0.531362006,149.0
Y1PC9L2,1.0,2.0,-0.583960638,0.084557113,90.0
GEZ00L3,3.0,4.0,-0.049840579,0.635111234,104.0
BPROOXL,0.0,1.0,0.041569231,0.607245,547.0
1OJ8TSA,1.0,4.0,-1.01243651,0.081132966,84.0
KVRKUAW,0.0,1.0,-0.653916139,0.162412976,197.0
J8KZTI5,0.0,2.0,-0.543256583,0.052114055,537.0
J8KZTI5,1.0,2.0,-0.435997109,0.135474368,846.0
B3TDA5M,1.0,3.0,0.058103829,0.515700816,157.0
GUXIYDG,3.0,1.0,-0.847675055,0.080608352,154.0
YVDVE53,0.0,1.0,0.50641295,0.563633386,28.0
ESBKBFL,0.0,1.0,0.012751026,0.55527856,110.0
XASZL1A,0.0,2.0,0.048328313,0.619565852,547.0
5MRUMKK,0.0,1.0,-0.490247721,0.040049449,86.0
Z8DRCP5,2.0,2.0,0.247277472,0.512112012,856.0
ME31BA6,0.0,2.0,-0.017165309,0.601948616,858.0
7OL6FIQ,2.0,1.0,-0.039334905,0.568481962,149.0
J0F608K,1.0,2.0,-0.602881907,0.761718582,4.0
C2ZT78O,0.0,2.0,-0.963087773,0.087424727,44.0
5QFPC7U,0.0,2.0,-0.62649603,0.756475396,4.0
8RQLXEC,1.0,2.0,0.630010338,0.521963162,79.0
MFERLNS,0.0,2.0,0.009864544,0.515991839,110.0
OQU6ZBV,0.0,2.0,-0.358060397,0.72759944,271.0
BJPIUH8,1.0,2.0,-0.036046154,0.467705227,303.0
GM3LBF1,0.0,2.0,-0.116105671,0.156187575,845.0
SAVVV8S,0.0,1.0,0.020341544,0.639544222,547.0
Q1O4LKM,0.0,4.0,-0.524736395,0.059868078,86.0
XXDL2RJ,1.0,2.0,0.02804898,0.444202722,303.0
ECKPGMP,1.0,2.0,-0.443102682,0.044089533,419.0
OYF84GB,0.0,1.0,0.052210192,0.579734477,203.0
M25NCTF,3.0,1.0,-0.02237579,0.650902236,104.0
WLEOC0E,0.0,1.0,-0.079140769,0.568943409,43.0
09Q8XMF,0.0,2.0,-0.62092596,0.747782286,4.0
69UNE4P,0.0,1.0,0.469581824,0.513667258,28.0
69UNE4P,1.0,2.0,-0.588543333,0.094675836,90.0
V2WANNS,0.0,2.0,0.037871154,0.483799318,303.0
2CLSVXB,1.0,2.0,-0.086328846,0.576128636,43.0
89SOUD3,0.0,2.0,0.525206524,0.558898447,66.0
IVY7VK6,0.0,2.0,-0.090521584,0.599004282,676.0
E1RLW1Z,2.0,1.0,0.004160766,0.482817568,303.0
YQ2M8CZ,0.0,2.0,1.723809024,0.768295248,192.0
P4UIR87,4.0,2.0,0.654207751,0.523701363,79.0
P4UIR87,6.0,2.0,0.032082252,0.53784647,110.0
P4UIR87,7.0,2.0,0.018000942,0.483875779,303.0
RHXIOMD,5.0,1.0,-0.474030648,0.736464678,13.0
JVTGO7T,3.0,1.0,0.507499637,0.575582355,28.0
UQNB44G,0.0,3.0,-1.262508393,0.080373261,843.0
JZZAZV0,2.0,2.0,0.63482778,0.554227875,79.0
T4F523M,0.0,1.0,-0.094708802,0.576609061,43.0
ZMD2BCF,3.0,2.0,-0.050685785,0.632370137,104.0
ZMD2BCF,4.0,3.0,-0.829854137,0.120227056,189.0
VOT01CY,1.0,2.0,-0.690571371,0.080245198,81.0
Q7EC4TN,1.0,2.0,-0.584136388,0.039352989,145.0
KYQJ2ZX,0.0,1.0,2.155221154,0.709297955,855.0
SRG62UY,2.0,2.0,-0.367832157,0.644513444,20.0
WGU6PXY,0.0,2.0,-0.169587408,0.457714422,67.0
1LZAGNZ,1.0,2.0,-0.767414078,0.231708282,577.0
R6EHHTH,0.0,2.0,0.010606048,0.455181491,303.0
DSEX6RW,0.0,1.0,-0.87343422,-0.155987329,161.0
S1P5AUN,2.0,1.0,-0.636227641,0.744966743,75.0
3CJKSR9,2.0,2.0,-0.117111329,0.606505218,676.0
3CJKSR9,6.0,2.0,-0.060055769,0.652652273,104.0
W2S062E,2.0,2.0,-1.816081113,-0.016790142,196.0
NVO7E1I,0.0,2.0,-0.50181489,0.707013486,33.0
5BEXSVH,0.0,2.0,0.550216888,0.555174548,115.0
XTNG5DT,0.0,1.0,-0.100412925,0.165417514,845.0
XTNG5DT,2.0,1.0,-1.262496582,0.080378595,843.0
P2PGR9I,0.0,3.0,-0.934944897,0.056280183,44.0
NT5HN33,0.0,2.0,0.270188426,0.609751098,76.0
4KQ80LC,1.0,2.0,-1.288429021,0.119333109,843.0
WJUKLU6,0.0,2.0,-0.919733326,0.068634024,44.0
QKBZNN1,0.0,2.0,0.529377979,0.558777242,66.0
VRJZ8P3,1.0,4.0,-0.058775,0.525065909,149.0
VRJZ8P3,2.0,2.0,-0.490259536,0.786953982,33.0
W0TYBM4,1.0,2.0,-0.198107218,0.488477147,67.0
Y5EAI2D,0.0,2.0,-0.029932692,0.606507045,134.0
6NHTID6,0.0,2.0,-0.050137643,0.527737266,149.0
P584KU2,0.0,2.0,0.032722903,0.537460538,110.0
9849ESK,0.0,2.0,-0.596058294,0.788829668,4.0
4SLAKNQ,0.0,2.0,-0.028137865,0.597317995,134.0
V8U26CT,0.0,2.0,0.037729423,0.55109975,110.0
QTOE1AN,0.0,2.0,0.015075,0.498911818,201.0
C4XDFHQ,1.0,2.0,-0.865479125,0.114110953,154.0
YBT0FWO,2.0,2.0,-0.054608887,0.632874028,104.0
